p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00386622405372	0.0671756429334	Post-translational protein modification	Reactome	R-HSA-597592	RPN2; ALG9; GMDS; STAMBP; PSMD1; RIPK1; RAB2A; HIST1H2AE; DDOST; RHOT1; KCNA6; IDE; NGLY1; CANX; TMED10; CALM2; TMED2; AXIN1; C1GALT1; PSMA1; SPTBN1; PHC3; PSMA5; PSMC2; LMAN2L; COPA; UGGT1; ST3GAL1; ETFB; RAB5A; RAB5C; RAB1A; PDIA3; PIGN; YKT6; METTL21A; USP30; LYPD2; MDM2; INO80E; ARSD; UBE2K; RAB23; ST8SIA6; C1GALT1C1; MBD5; NEU2; HNRNPK; PSMB1; RTN4RL2	3742; 4193; 56913; 5689; 2762; 5701; 414; 8737; 5682; 3416; 283899; 10959; 23556; 79796; 821; 1650; 151194; 5686; 6185; 80012; 55288; 5878; 3190; 5862; 10972; 2923; 349667; 805; 137797; 29071; 4759; 5868; 338596; 5861; 6482; 10652; 2109; 8312; 55768; 1314; 84749; 6711; 55777; 5707; 56886; 51715; 81562; 3093; 3012; 10617	1026	1025
0.00401871751377	0.0691053692058	Ras signaling pathway - Homo sapiens (human)	KEGG	path:hsa04014	RAB5A; RAB5C; RASGRF2; GNG7; PIK3CA; RRAS2; NRAS; CHUK; MET; PLCG1; GNG5; VEGFA; KSR1; FGFR4; MAPK1; CALM2	1147; 4233; 8844; 5290; 4893; 2264; 2787; 2788; 5868; 7422; 5335; 22800; 5924; 805; 5878; 5594	229	228
0.00429754587457	0.0725300647361	Angiopoietin Like Protein 8 Regulatory Pathway	Wikipathways	WP3915	MAP3K8; RPS6KA6; PIK3CA; RPS6KB1; PIK3C2A; MAPK1; MAPK6; MAPK11; FLOT2; SREBF1; TSC1	6720; 7248; 5594; 5597; 2319; 1326; 5600; 27330; 6198; 5290; 5286	131	131
0.00430484197175	0.0725300647361	CD4 T cell receptor signaling-NFkB cascade	INOH	None	PIK3CA; PSMD1; CHUK; NFKBIE; PLCG1; PSMA1; PSMA5; PSMC2; PSMB1	4794; 5701; 5686; 1147; 5689; 5707; 5335; 5682; 5290	95	95
0.00437689608192	0.0729455857088	BDNF-TrkB Signaling	Wikipathways	WP3676	RPS6KB1; PLCG1; MAPK1; NRAS; TSC1	4893; 5335; 7248; 5594; 6198	33	33
0.004426559171	0.0729455857088	Signaling by FGFR in disease	Reactome	R-HSA-1226099	BAG4; ERLIN2; PIK3CA; NRAS; PLCG1; FGFR4	2264; 9530; 5335; 4893; 11160; 5290	47	47
0.00456677959076	0.0729455857088	Non-alcoholic fatty liver disease (NAFLD) - Homo sapiens (human)	KEGG	path:hsa04932	BCL2L11; COX5A; NDUFB8; PIK3CA; EIF2AK3; NDUFB11; SREBF1; CASP8; NDUFA13; COX6B1; SDHB; ERN1	2081; 6720; 4714; 5290; 9451; 6390; 54539; 10018; 1340; 841; 51079; 9377	151	151
0.00460893097863	0.0729455857088	E-cadherin signaling in keratinocytes	PID	ecadherin_keratinocyte_pathway	CTNNB1; PIK3CA; PLCG1; VASP	5335; 5290; 1499; 7408	21	21
0.00481908571736	0.0729455857088	Factors involved in megakaryocyte development and platelet production	Reactome	R-HSA-983231	RAB5A; AKAP1; KIF9; KIF5A; DOCK7; KIF23; HIST1H3A; KIF11; HIST1H3H; GATA4; H3F3B	8350; 8165; 2626; 8357; 85440; 9493; 64147; 5868; 3832; 3798; 3021	133	133
0.00487999816389	0.0729455857088	Rap1 signaling pathway - Homo sapiens (human)	KEGG	path:hsa04015	ITGB1; CTNNB1; PLCB2; CALM2; GNAQ; PIK3CA; NRAS; RAPGEF4; MET; PLCG1; MAPK1; VEGFA; MAPK11; VASP; FGFR4	4893; 3688; 5290; 2776; 7408; 7422; 5335; 2264; 805; 4233; 11069; 5600; 5330; 5594; 1499	212	212
0.00492020104943	0.0729455857088	Valine, leucine and isoleucine degradation - Homo sapiens (human)	KEGG	path:hsa00280	HADH; ACADS; ECHS1; HIBADH; BCKDHA; ALDH1B1	593; 35; 3033; 219; 1892; 11112	48	48
0.00494175730521	0.0729455857088	Processive synthesis on the C-strand of the telomere	Reactome	R-HSA-174414	POLD3; DNA2; RPA3	1763; 10714; 6119	11	11
0.00494175730521	0.0729455857088	cxcr4 signaling pathway	BioCarta	cxcr4pathway	PIK3CA; PLCG1; GNAQ	2776; 5290; 5335	11	11
0.00494175730521	0.0729455857088	cardiac protection against ros	BioCarta	flumazenilpathway	SOD2; GABRA3; SOD1	6648; 2556; 6647	12	11
0.00494175730521	0.0729455857088	Dimerization of procaspase-8	Reactome	R-HSA-69416	RIPK1; TNFRSF10B; CASP8	8737; 8795; 841	11	11
0.00494175730521	0.0729455857088	Regulation by c-FLIP	Reactome	R-HSA-3371378	RIPK1; TNFRSF10B; CASP8	8737; 8795; 841	11	11
0.00494175730521	0.0729455857088	CASP8 activity is inhibited	Reactome	R-HSA-5218900	RIPK1; TNFRSF10B; CASP8	8737; 8795; 841	11	11
0.00494175730521	0.0729455857088	Regulation of necroptotic cell death	Reactome	R-HSA-5675482	RIPK1; TNFRSF10B; CASP8	8737; 8795; 841	11	11
0.00499407591225	0.0730712159793	Fatty Acid Beta Oxidation	Wikipathways	WP143	CPT1A; ECHS1; ACADS; HADH; ACSL3	1892; 35; 1374; 2181; 3033	34	34
0.00517854105481	0.0741548330792	Huntington,s disease - Homo sapiens (human)	KEGG	path:hsa05016	PLCB2; SOD2; GNAQ; DNAH12; NDUFB8; ATP5A1; SOD1; NDUFB11; ATP5J; CASP8; NDUFA13; COX6B1; SDHB; COX5A	522; 1340; 4714; 5330; 2776; 6390; 54539; 841; 51079; 201625; 9377; 6648; 498; 6647	193	193
0.0052015080757	0.0741548330792	TLR p38	INOH	None	IRAK4; PSMD1; PSMA1; MAPK11; PSMA5; PSMC2; PSMB1	5682; 51135; 5686; 5701; 5689; 5600; 5707	64	64
0.0052015080757	0.0741548330792	IL4	NetPath	Pathway_IL4	NCOA3; PIK3CA; RPS6KB1; CHUK; MAPK1; MAPK11; HIST3H3	6198; 8290; 5594; 1147; 8202; 5600; 5290	64	64
0.0056059315513	0.0775276991332	Activated TLR4 signalling	Reactome	R-HSA-166054	MAP3K8; TANK; PELI3; PPP2CB; CHUK; CASP8; RIPK1; MAPK1; MAPK11; IRAK4	10010; 51135; 5594; 246330; 841; 1147; 1326; 5600; 8737; 5516	117	117
0.00561941667478	0.0775276991332	Toll-Like Receptors Cascades	Reactome	R-HSA-168898	MAP3K8; TANK; PELI3; PPP2CB; CHUK; HSP90B1; RIPK1; MAPK1; CNPY3; CASP8; IRAK4; MAPK11	10010; 51135; 5594; 841; 246330; 7184; 1147; 5600; 1326; 8737; 5516; 10695	155	155
0.00566685300261	0.0775276991332	Validated nuclear estrogen receptor alpha network	PID	era_genomic_pathway	NCOA3; ESR2; SOD1; PHB2; CHUK; ATP5J; UBA3	8202; 9039; 1147; 522; 2100; 11331; 6647	65	65
0.0056704911836	0.0775276991332	HGF	INOH	None	PIK3CA; PLCG1; MAPK1; NRAS; MET	5335; 4893; 5594; 5290; 4233	35	35
0.0056704911836	0.0775276991332	FAS (CD95) signaling pathway	PID	faspathway	RIPK1; PIK3CA; CHUK; CASP8; MAPK11	8737; 1147; 841; 5600; 5290	35	35
0.00594897415223	0.0793654344215	Thyroid hormone signaling pathway - Homo sapiens (human)	KEGG	path:hsa04919	NCOA3; PLCB2; PIK3CA; NRAS; MED12; CTNNB1; PLCG1; MAPK1; GATA4; MDM2	8202; 2626; 4193; 5290; 5330; 5335; 9968; 4893; 1499; 5594	118	118
0.00602702653285	0.0793654344215	Signaling by FGFR1	Reactome	R-HSA-5654736	PIK3CA; PPP2CB; NRAS; SPRY2; PLCG1; MAPK1	10253; 5335; 5516; 4893; 5594; 5290	50	50
0.00603036636726	0.0793654344215	Estrogen signaling pathway - Homo sapiens (human)	KEGG	path:hsa04915	PLCB2; ESR2; GNAQ; PIK3CA; NRAS; HSP90B1; HSP90AB1; MAPK1; CALM2	7184; 2100; 5290; 5330; 2776; 3326; 4893; 805; 5594	100	100
0.00627061828383	0.0793654344215	COPI-dependent Golgi-to-ER retrograde traffic	Reactome	R-HSA-6811434	COPA; TMED2; KIF9; RAB1A; KIF5A; KIF23; KIF11; TMED10	9493; 3832; 10972; 10959; 3798; 1314; 64147; 5861	83	83
0.0063362099051	0.0793654344215	Role of second messengers in netrin-1 signaling	Reactome	R-HSA-418890	PLCG1; DCC	1630; 5335	4	4
0.0063362099051	0.0793654344215	ATF6 (ATF6-alpha) activates chaperones	Reactome	R-HSA-381033	MBTPS2; HSPA5	3309; 51360	4	4
0.00640901175772	0.0793654344215	N-cadherin signaling events	PID	ncadherinpathway	CTNNB1; PIK3CA; PLCG1; CALM2; AXIN1	805; 1499; 8312; 5335; 5290	36	36
0.00642791880506	0.0793654344215	Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	EHMN	Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	HADH; HSD17B4; ECHS1	3033; 1892; 3295	12	12
0.0064710426147	0.0793654344215	induction of apoptosis through dr3 and dr4/5 death receptors	BioCarta	deathpathway	RIPK1; TNFRSF10B; LMNA; CASP8	8737; 4000; 8795; 841	23	23
0.0064710426147	0.0793654344215	tnf/stress related signaling	BioCarta	stresspathway	RIPK1; TANK; CHUK; BAG4	10010; 8737; 9530; 1147	23	23
0.0064710426147	0.0793654344215	Signaling events mediated by the Hedgehog family	PID	hedgehog_2pathway	PIK3CA; IHH; BOC; DHH	50846; 91653; 5290; 3549	23	23
0.0064710426147	0.0793654344215	Ibuprofen Metabolism Pathway	SMPDB	SMP00590	ERP29; DNAJB11; PDIA4; HSPA5	51726; 3309; 9601; 10961	23	23
0.0064710426147	0.0793654344215	Irinotecan Action Pathway	SMPDB	SMP00433	ERP29; DNAJB11; PDIA4; HSPA5	51726; 3309; 9601; 10961	23	23
0.0064710426147	0.0793654344215	Irinotecan Metabolism Pathway	SMPDB	SMP00600	ERP29; DNAJB11; PDIA4; HSPA5	51726; 3309; 9601; 10961	23	23
0.00656856947687	0.0797079803083	Asparagine N-linked glycosylation	Reactome	R-HSA-446203	RPN2; ALG9; YKT6; TMED2; RAB1A; COPA; PDIA3; ST3GAL1; NGLY1; DDOST; NEU2; ST8SIA6; GMDS; CANX; TMED10; LMAN2L; SPTBN1; UGGT1	10959; 1650; 4759; 79796; 6711; 81562; 6185; 1314; 55768; 2762; 56886; 338596; 5861; 821; 10972; 2923; 6482; 10652	283	283
0.00664372342157	0.0797079803083	TGF-beta receptor signaling	PID	tgfbrpathway	AXIN1; WWP1; PPP2CB; RPS6KB1; CTNNB1; SPTBN1	6198; 5516; 1499; 8312; 11059; 6711	51	51
0.0066901182513	0.0797079803083	Rac1-Pak1-p38-MMP-2 pathway	Wikipathways	WP3303	ITGB1; PIK3CA; NRAS; CHUK; CTNNB1; MAPK1; MAPK11	1147; 4893; 5290; 5600; 1499; 3688; 5594	67	67
0.0066901182513	0.0797079803083	IL-1 p38	INOH	None	IRAK4; PSMD1; PSMA1; MAPK11; PSMA5; PSMC2; PSMB1	5686; 5701; 5689; 5682; 5600; 5707; 51135	67	67
0.00685321661056	0.0805376011809	Toll-like Receptor Signaling Pathway	Wikipathways	WP75	MAP3K8; PIK3CA; CHUK; CASP8; IFNB1; RIPK1; MAPK1; MAPK11; IRAK4	1147; 5594; 1326; 5600; 8737; 841; 3456; 51135; 5290	102	102
0.00685631856576	0.0805376011809	miR-targeted genes in squamous cell - TarBase	Wikipathways	WP2006	PPP1R7; TMED2; TNFRSF10B; PISD; MAP3K8; TBCA; MET; NCL; HNRNPM; FMNL2; TXNRD1; TMED10	10959; 23761; 5510; 4233; 1326; 6902; 10972; 4670; 7296; 4691; 114793; 8795	159	159
0.00701458661387	0.0816687541137	Cell Cycle, Mitotic	Reactome	R-HSA-69278	RAB2A; RPA3; HIST1H2AE; MYBL2; HIST1H3H; DNA2; HAUS8; NEDD1; HAUS2; HAUS1; HSP90AB1; POLD3; H3F3B; CDKN2C; RAB1A; OPTN; HIST1H3A; LMNA; PPP2CB; KIF23; TUBG1; BANF1; MAPK1; HIST3H3; TFDP2; CKAP5	9493; 4000; 1763; 8350; 10714; 121441; 93323; 3326; 9793; 7029; 5862; 6119; 5516; 7283; 115106; 10133; 8815; 5861; 4605; 1031; 3021; 8290; 5594; 8357; 55142; 3012	468	466
0.00705053992348	0.0816687541137	Apoptosis - Homo sapiens (human)	KEGG	path:hsa04210	BCL2L11; PIK3CA; EIF2AK3; NRAS; CHUK; CASP8; RIPK1; TNFRSF10B; MAPK1; LMNA; ERN1	2081; 8795; 1147; 5290; 8737; 9451; 4893; 10018; 4000; 841; 5594	140	140
0.00721245794099	0.0819163887921	TNF signaling	Reactome	R-HSA-75893	RIPK1; CASP8; CHUK; BAG4; ADAM17	6868; 8737; 9530; 1147; 841	37	37
0.00725040092231	0.0819163887921	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)	KEGG	path:hsa05120	TJP1; CHUK; MET; PLCG1; MAPK11; ADAM17; F11R	4233; 1147; 50848; 7082; 6868; 5335; 5600	68	68
0.00750897749391	0.0819163887921	Intra-Golgi and retrograde Golgi-to-ER traffic	Reactome	R-HSA-6811442	COPA; RAB3GAP2; TMED2; KIF9; RAB1A; KIF5A; KIF23; TGOLN2; GOLGA4; GOLGA5; KIF11; YKT6; TMED10	10959; 1314; 10618; 25782; 64147; 9950; 2803; 5861; 10972; 3832; 3798; 9493; 10652	181	181
0.00756486658436	0.0819163887921	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	Reactome	R-HSA-983170	TAP1; PDIA3; HSPA5; CANX	2923; 6890; 821; 3309	24	24
0.00756486658436	0.0819163887921	proteasome complex	BioCarta	proteasomepathway	RPN2; PSMA1; PSMB1; PSMA5	5682; 5686; 6185; 5689	24	24
0.00781720205945	0.0819163887921	Mitotic Prophase	Reactome	R-HSA-68875	RAB2A; RAB1A; PPP2CB; BANF1; HIST1H3A; H3F3B; HIST1H2AE; MAPK1; LMNA; HIST3H3; HIST1H3H	8350; 8290; 8815; 5594; 8357; 4000; 5862; 3012; 5861; 5516; 3021	143	142
0.00801240967088	0.0819163887921	hiv-1 nef: negative effector of fas and tnf	BioCarta	hivnefpathway	BAG4; CHUK; CASP8; RIPK1; MDM2; LMNA	9530; 8737; 841; 4193; 1147; 4000	53	53
0.00808359216037	0.0819163887921	Signaling by FGFR1 in disease	Reactome	R-HSA-5655302	PIK3CA; PLCG1; NRAS; ERLIN2; BAG4	5335; 9530; 4893; 11160; 5290	38	38
0.00808359216037	0.0819163887921	Signaling by ERBB4	Reactome	R-HSA-1236394	PIK3CA; APH1A; WWP1; NRAS; ADAM17	6868; 51107; 4893; 5290; 11059	38	38
0.00815235044334	0.0819163887921	valine degradation	HumanCyc	VALDEG-PWY	HIBADH; ECHS1; BCKDHA	1892; 593; 11112	13	13
0.00815235044334	0.0819163887921	Lysine Degradation	SMPDB	SMP00037	ECHS1; PIPOX; HADH	1892; 3033; 51268	13	13
0.00815235044334	0.0819163887921	Hyperlysinemia I, Familial	SMPDB	SMP00527	ECHS1; PIPOX; HADH	1892; 3033; 51268	13	13
0.00815235044334	0.0819163887921	2-aminoadipic 2-oxoadipic aciduria	SMPDB	SMP00719	ECHS1; PIPOX; HADH	1892; 3033; 51268	13	13
0.00815235044334	0.0819163887921	Pyridoxine dependency with seizures	SMPDB	SMP00571	ECHS1; PIPOX; HADH	1892; 3033; 51268	13	13
0.00815235044334	0.0819163887921	Saccharopinuria/Hyperlysinemia II	SMPDB	SMP00239	ECHS1; PIPOX; HADH	1892; 3033; 51268	13	13
0.00815235044334	0.0819163887921	Glutaric Aciduria Type I	SMPDB	SMP00186	ECHS1; PIPOX; HADH	1892; 3033; 51268	13	13
0.00815235044334	0.0819163887921	Hyperlysinemia II or Saccharopinuria	SMPDB	SMP00528	ECHS1; PIPOX; HADH	1892; 3033; 51268	13	13
0.00815235044334	0.0819163887921	Methotrexate Action Pathway	SMPDB	SMP00432	MTHFS; GGH; MTHFD1	4522; 10588; 8836	13	13
0.00815235044334	0.0819163887921	Folate malabsorption, hereditary	SMPDB	SMP00724	MTHFS; GGH; MTHFD1	4522; 10588; 8836	13	13
0.00815235044334	0.0819163887921	Methylenetetrahydrofolate Reductase Deficiency (MTHFRD)	SMPDB	SMP00543	MTHFS; GGH; MTHFD1	4522; 10588; 8836	13	13
0.00815235044334	0.0819163887921	Folate Metabolism	SMPDB	SMP00053	MTHFS; GGH; MTHFD1	4522; 10588; 8836	13	13
0.00815235044334	0.0819163887921	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	Reactome	R-HSA-933543	RIPK1; CHUK; CASP8	8737; 1147; 841	13	13
0.00847417371752	0.0846402500648	RIG-I-like receptor signaling pathway - Homo sapiens (human)	KEGG	path:hsa04622	TANK; CHUK; CASP8; IFNB1; RIPK1; ISG15; MAPK11	3456; 10010; 8737; 9636; 841; 5600; 1147	70	70
0.00875447513517	0.0865946721739	Toll-like receptor signaling pathway - Homo sapiens (human)	KEGG	path:hsa04620	MAP3K8; PIK3CA; CHUK; CASP8; IFNB1; RIPK1; MAPK1; MAPK11; IRAK4	8737; 1147; 5290; 1326; 841; 3456; 51135; 5594; 5600	106	106
0.00877368081378	0.0865946721739	VEGFR3 signaling in lymphatic endothelium	PID	lymphangiogenesis_pathway	ITGB1; PIK3CA; MAPK1; MAPK11	5594; 5600; 5290; 3688	25	25
0.00902511113618	0.0872001667929	Apoptotic cleavage of cellular proteins	Reactome	R-HSA-111465	CTNNB1; BCAP31; LMNA; TJP1; CASP8	4000; 841; 7082; 1499; 10134	39	39
0.00902511113618	0.0872001667929	Internalization of ErbB1	PID	erbb1_internalization_pathway	SPRY2; NRAS; STAMBP; RAB5A; PIK3CA	5868; 10617; 4893; 5290; 10253	39	39
0.00945898037854	0.0872001667929	Cell Cycle	Reactome	R-HSA-1640170	RAB2A; RPA3; HIST1H2AE; MYBL2; LMNA; DNA2; HAUS8; NEDD1; HAUS2; HAUS1; HSP90AB1; POLD3; H3F3B; CDKN2C; RAB1A; OPTN; MDM2; HIST1H3H; NPM1; PPP2CB; KIF23; TUBG1; BANF1; HIST1H3A; RAD50; MAPK1; HIST3H3; TFDP2; CKAP5	4193; 4869; 9493; 4000; 1763; 10714; 121441; 3326; 9793; 7029; 5862; 10111; 6119; 5516; 7283; 115106; 10133; 8815; 8350; 5861; 4605; 93323; 3021; 8290; 5594; 8357; 55142; 1031; 3012	551	549
0.00945962238787	0.0872001667929	Signaling by FGFR	Reactome	R-HSA-190236	PIK3CA; PPP2CB; NRAS; SPRY2; PLCG1; MAPK1; HNRNPM; FGFR4	2264; 4670; 5594; 5335; 10253; 5516; 4893; 5290	89	89
0.00945962238787	0.0872001667929	Prostate cancer - Homo sapiens (human)	KEGG	path:hsa05215	CTNNB1; PIK3CA; NRAS; CHUK; HSP90B1; HSP90AB1; MAPK1; MDM2	4193; 1147; 5290; 7184; 3326; 4893; 1499; 5594	89	89
0.00957295624762	0.0872001667929	Ca2+ pathway	Reactome	R-HSA-4086398	PLCB2; CALM2; CTNNB1; GNG7; GNG5; PRKG2	2787; 805; 1499; 5330; 5593; 2788	55	55
