p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000860813961948	0.0170572157895	Ephrin signaling	Reactome	R-HSA-3928664	EPHB2; SRC; EFNB1; EPHB6; EFNB3; ARHGEF7; RAC1; FYN; SDCBP; EPHB1; GIT1; PAK3	2051; 2048; 6714; 1947; 2534; 5063; 6386; 28964; 2047; 8874; 1949; 5879	19	19
0.000860813961948	0.0170572157895	Ras activation uopn Ca2+ infux through NMDA receptor	Reactome	R-HSA-442982	ACTN2; RASGRF1; RASGRF2; CALM1; CAMK2D; NEFL; HRAS; CAMK2G; CAMK2A; AKAP9; GRIN2C; GRIN2A	5923; 815; 801; 3265; 88; 818; 2905; 5924; 10142; 817; 4747; 2903	19	19
0.000881762202973	0.0173778648218	Phase II conjugation	Reactome	R-HSA-156580	SULT1C2; GSTA4; UGT2A3; MAT1A; GSTA2; AKR1A1; UGP2; PAPSS2; ACSM5; UGT2B15; UGT2B10; UGT2B11; SULT2A1; UGT2B7; UGT2A1; GGTLC2; SULT1C4; MTR; NAT2; NAT1; TPMT; SULT1A1; COMT; SULT1A2; SLC26A2; GGT1; GGT7; GGT5; SULT1E1; GSTT2; SULT4A1; GLYATL2; GSTM1; GSTM2; GLYATL1; GSTZ1; GSTM5; GSTP1; NNMT; GLYAT; SULT2B1; GLYATL3; SLC35D1; GGT3P	7172; 2941; 6817; 2946; 27233; 7364; 2687; 6822; 25830; 7360; 10; 2686; 79799; 10249; 2944; 1312; 91227; 6820; 2679; 389396; 6799; 4837; 2954; 10720; 4143; 23169; 54988; 9060; 219970; 2953; 6819; 7366; 92292; 10327; 7365; 1836; 2939; 2950; 2678; 10941; 4548; 2949; 9; 6783	112	108
0.000905807637646	0.0177557776713	Photodynamic therapy-induced AP-1 survival signaling.	Wikipathways	WP3611	BCL2L1; PDGFRA; TNFSF10; JUNB; BAX; MAP2K3; MAPK12; CCNA2; CCNE1; JUN; MAP3K5; HBEGF; TRAF2; CDKN2A; TRAF5; FOS; FGF7; BCL2L11; TNFRSF1A; BAK1; IL6; ELK1; HSP90AA1; BCL3	1839; 598; 8743; 5156; 3320; 5606; 3725; 7132; 2002; 581; 6300; 890; 4217; 898; 578; 602; 3726; 3569; 1029; 7188; 10018; 2353; 2252; 7186	50	50
0.000986988893303	0.0190400079629	Butanoate metabolism	EHMN	Butanoate metabolism	DBI; HMGCS2; ACADS; AADAT; HADHB; BDH2; ALDH2; ECHS1; OXCT1; ALDH7A1; ALDH1B1; EHHADH; ECHDC2; BDH1	501; 35; 3032; 1892; 219; 1622; 3158; 622; 51166; 5019; 217; 55268; 1962; 56898	24	24
0.000986988893303	0.0190400079629	Pentose phosphate cycle	INOH	None	TKTL1; G6PD; PGM1; PFKP; RBKS; TKT; PPAT; RPIA; FBP1; ALDOA; ALDOC; ALDOB; PFKL; PFKM	7086; 2539; 226; 5236; 230; 5471; 229; 5214; 8277; 2203; 64080; 5211; 22934; 5213	24	24
0.000986988893303	0.0190400079629	Histidine metabolism - Homo sapiens (human)	KEGG	path:hsa00340	ASPA; AMDHD1; ALDH3A1; ALDH2; MAOB; MAOA; FTCD; HDC; ALDH9A1; ALDH7A1; ALDH1B1; ALDH1A3; CNDP1; UROC1	10841; 4128; 4129; 443; 144193; 131669; 217; 218; 219; 220; 223; 501; 3067; 84735	24	24
0.000995144319716	0.0190962957352	Gastric Cancer Network 1	Wikipathways	WP2361	E2F7; TPX2; MYBL2; RUVBL1; LIN9; ECT2; CENPF; UBE2C; S100P; GATS; KIF15; MCM4; AURKA; RNF216; ESM1; TOP2A	56992; 54476; 8607; 11082; 1894; 352954; 22974; 6286; 7153; 144455; 4605; 6790; 4173; 1063; 11065; 286826	29	29
0.00105452206221	0.0201297771665	Non-small cell lung cancer - Homo sapiens (human)	KEGG	path:hsa05223	FHIT; RASSF1; BAD; HRAS; RASSF5; FOXO3; AKT1; MAP2K1; ARAF; EGF; TGFA; PIK3R3; SOS1; CDKN2A; PRKCA; RXRG; RXRA; E2F3; E2F2; E2F1; AKT2; PLCG1; CASP9; GRB2; CDK6; PDPK1	5170; 1029; 83593; 1950; 369; 11186; 572; 5578; 3265; 2885; 842; 8503; 1869; 1870; 1871; 208; 5335; 5604; 207; 2272; 2309; 6256; 6258; 1021; 6654; 7039	56	56
0.00107153109334	0.0203479289912	RHO GTPases Activate Formins	Reactome	R-HSA-5663220	MAD2L1; NUP133; AHCTF1; PLK1; ZWINT; BIRC5; DSN1; SRGAP2; ITGB3BP; ZWILCH; BUB1B; BUB1; DIAPH3; KIF2A; KIF2C; DVL2; NDC80; FMNL2; FMNL3; CENPH; KNTC1; SKA1; AURKB; CDCA8; NUDC; SRC; CENPM; CENPL; CENPK; BUB3; RAC1; CENPF; CENPE; KIF18A; CENPA; RHOB; RHOD; CENPP; NUF2; PMF1; ERCC6L; NUP37; CDC20; PFN2; PPP2R5B; SPC25; CKAP5	23380; 81624; 55143; 64946; 79019; 220134; 9212; 91010; 10403; 25909; 5217; 91687; 57405; 11130; 5879; 3796; 4085; 388; 23421; 6714; 9793; 9735; 55055; 81930; 79023; 332; 1062; 401541; 55746; 83540; 5347; 10726; 64105; 54821; 11243; 29984; 991; 699; 11004; 1058; 114793; 9184; 79980; 1856; 1063; 701; 5526	118	118
0.00110293752073	0.0207284030957	Activation of ATR in response to replication stress	Reactome	R-HSA-176187	RAD17; ATRIP; CDC25C; RAD9B; CDC25A; CLSPN; MCM3; RFC3; MCM6; MCM4; DBF4; MCM2; RAD1; RFC4; CDC45; ATR; CHEK1; CDC6; CDC7	995; 10926; 4175; 545; 5810; 84126; 8317; 1111; 5983; 5884; 63967; 993; 4173; 990; 144715; 5984; 4172; 8318; 4171	37	37
0.00110293752073	0.0207284030957	Zinc homeostasis	Wikipathways	WP3529	MT1A; SLC39A10; MT1X; SLC39A14; MTF1; MT3; MT2A; SLC39A5; MT1L; MT1M; MT1H; SLC30A3; SLC39A1; MT1E; SLC39A2; MT1G; MT1F; SLC39A6; SLC39A7	23516; 29986; 4496; 4495; 4494; 4493; 25800; 4499; 7922; 283375; 4504; 4501; 4500; 4502; 57181; 7781; 4520; 27173; 4489	37	37
0.00122634951039	0.0218206383994	Amino acid synthesis and interconversion (transamination)	Reactome	R-HSA-70614	ASPG; ASPA; PYCRL; FOLH1B; PSPH; SERINC1; GLUD1; PSAT1; GOT2; GLUL; PHGDH; GPT; PYCR2; PYCR1; GOT1; GLS2; FOLH1	2805; 2875; 443; 374569; 65263; 2746; 5723; 26227; 29968; 27165; 2752; 219595; 57515; 2806; 29920; 5831; 2346	32	32
0.00122634951039	0.0218206383994	Gastric Cancer Network 2	Wikipathways	WP2363	LMNB2; BRIX1; DSCC1; RAD17; FAM91A1; RFC4; UBE2C; AHCTF1; RFC3; ATAD2; RNF144B; PLAC8; CACYBP; MTDH; UBE2T; FANCI; TOP2A	5884; 157769; 27101; 5983; 55299; 7153; 5984; 92140; 25909; 55215; 29089; 84823; 79075; 11065; 29028; 255488; 51316	32	32
0.00122634951039	0.0218206383994	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	Reactome	R-HSA-176814	ANAPC16; CCNB1; MAD2L1; NEK2; BUB3; BUB1B; PLK1; UBE2C; CCNA2; UBE2D1; CDK1; CDC16; UBB; PTTG1; CDC20; ANAPC4; ANAPC7	29945; 5347; 4085; 983; 4751; 7321; 9232; 991; 51434; 8881; 891; 11065; 701; 9184; 890; 7314; 119504	32	32
0.00126408264055	0.0218206383994	Metabolism of polyamines	Reactome	R-HSA-351202	ADI1; GAMT; APIP; SMOX; NMRAL1; CKMT2; ARG1; SLC6A8; OAZ2; CKMT1A; ASS1; OAZ3; AZIN1; CKB; SLC6A7; ENOPH1; GOT1; NQO1; SLC6A11; ASL	2805; 2593; 55256; 4947; 6535; 57407; 1152; 1160; 54498; 548596; 51686; 51074; 58478; 1728; 383; 6538; 445; 6534; 435; 51582	40	40
0.00127069765931	0.0218206383994	Semaphorin interactions	Reactome	R-HSA-373755	MYH10; LIMK2; ITGA1; LIMK1; TREM2; SEMA6D; SEMA7A; FYN; HSP90AB1; CDK5R1; ARHGEF11; DPYSL4; FARP2; RAC1; FES; CFL1; RHOB; RHOG; NRP1; PLXNC1; SEMA3E; SEMA5A; PIP5K1C; PLXNA2; PLXNA1; PLXNA4; RND1; CDK5; HSP90AA1; PAK3	3320; 3672; 388; 10570; 3985; 91584; 8829; 9826; 54209; 2534; 391; 27289; 3984; 1020; 5879; 4628; 9723; 9037; 5362; 8851; 1072; 9855; 8482; 5063; 23396; 3326; 80031; 10154; 5361; 2242	68	68
0.00127193546614	0.0218206383994	Gluconeogenesis	SMPDB	SMP00128	PANK1; PCK1; BPGM; SLC37A4; HK2; G6PC; PGM1; GAPDH; PC; PGAM2; FBP1; ALDOA; GALM	2538; 2542; 5236; 3099; 130589; 2203; 226; 2597; 53354; 5224; 669; 5105; 5091	22	22
0.00127193546614	0.0218206383994	Glycogenosis, Type IA. Von gierke disease	SMPDB	SMP00581	PANK1; PCK1; BPGM; SLC37A4; HK2; G6PC; PGM1; GAPDH; PC; PGAM2; FBP1; ALDOA; GALM	2538; 2542; 5236; 3099; 130589; 2203; 226; 2597; 53354; 5224; 669; 5105; 5091	22	22
0.00127193546614	0.0218206383994	Glycogenosis, Type IC	SMPDB	SMP00574	PANK1; PCK1; BPGM; SLC37A4; HK2; G6PC; PGM1; GAPDH; PC; PGAM2; FBP1; ALDOA; GALM	2538; 2542; 5236; 3099; 130589; 2203; 226; 2597; 53354; 5224; 669; 5105; 5091	22	22
0.00127193546614	0.0218206383994	Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease	SMPDB	SMP00374	PANK1; PCK1; BPGM; SLC37A4; HK2; G6PC; PGM1; GAPDH; PC; PGAM2; FBP1; ALDOA; GALM	2538; 2542; 5236; 3099; 130589; 2203; 226; 2597; 53354; 5224; 669; 5105; 5091	22	22
0.00127193546614	0.0218206383994	Triosephosphate isomerase	SMPDB	SMP00563	PANK1; PCK1; BPGM; SLC37A4; HK2; G6PC; PGM1; GAPDH; PC; PGAM2; FBP1; ALDOA; GALM	2538; 2542; 5236; 3099; 130589; 2203; 226; 2597; 53354; 5224; 669; 5105; 5091	22	22
0.00127193546614	0.0218206383994	Fructose-1,6-diphosphatase deficiency	SMPDB	SMP00562	PANK1; PCK1; BPGM; SLC37A4; HK2; G6PC; PGM1; GAPDH; PC; PGAM2; FBP1; ALDOA; GALM	2538; 2542; 5236; 3099; 130589; 2203; 226; 2597; 53354; 5224; 669; 5105; 5091	22	22
0.00127193546614	0.0218206383994	Phosphoenolpyruvate carboxykinase deficiency 1 (PEPCK1)	SMPDB	SMP00560	PANK1; PCK1; BPGM; SLC37A4; HK2; G6PC; PGM1; GAPDH; PC; PGAM2; FBP1; ALDOA; GALM	2538; 2542; 5236; 3099; 130589; 2203; 226; 2597; 53354; 5224; 669; 5105; 5091	22	22
0.00127193546614	0.0218206383994	Glycogenosis, Type IB	SMPDB	SMP00573	PANK1; PCK1; BPGM; SLC37A4; HK2; G6PC; PGM1; GAPDH; PC; PGAM2; FBP1; ALDOA; GALM	2538; 2542; 5236; 3099; 130589; 2203; 226; 2597; 53354; 5224; 669; 5105; 5091	22	22
0.00127193546614	0.0218206383994	phosphoinositides and their downstream targets	BioCarta	ptdinspathway	RAC1; VAV2; GSK3A; BAD; PFKP; AKT1; PLCG1; PFKL; GRASP; PDPK1; LYN; PRKCZ; PFKM	4067; 207; 5170; 5335; 5211; 2931; 5590; 5879; 160622; 7410; 5214; 572; 5213	22	22
0.00127193546614	0.0218206383994	Mitochondrial Fatty Acid Beta-Oxidation	Reactome	R-HSA-77289	MUT; ACADS; HADH; HADHB; ACSM3; PCCA; ACAA2; ECHS1; MMAA; ACAD10; ACAD11; ACADL; ACADM	80724; 84129; 3032; 5095; 33; 35; 6296; 4594; 10449; 34; 166785; 3033; 1892	22	22
0.00130656815245	0.0218206383994	Histidine Metabolism	SMPDB	SMP00044	UROC1; PRMT3; ALDH3A1; ALDH2; AMDHD1; MAOA; FTCD; HDC; CNDP1; HARS2	84735; 10196; 3067; 4128; 218; 217; 131669; 144193; 10841; 23438	15	15
0.00130656815245	0.0218206383994	Histidinemia	SMPDB	SMP00191	UROC1; PRMT3; ALDH3A1; ALDH2; AMDHD1; MAOA; FTCD; HDC; CNDP1; HARS2	84735; 10196; 3067; 4128; 218; 217; 131669; 144193; 10841; 23438	15	15
0.00130656815245	0.0218206383994	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	Reactome	R-HSA-399955	FARP2; RAC1; PIP5K1C; PLXNA2; PLXNA1; FYN; PLXNA4; RND1; FES; NRP1	91584; 2534; 5362; 27289; 23396; 5879; 9855; 5361; 8829; 2242	15	15
0.00131067465976	0.0218206383994	Succinyl CoA: 3-ketoacid CoA transferase deficiency	SMPDB	SMP00569	HMGCL; ACAT1; HMGCS2; OXCT1; BDH1	38; 3158; 3155; 5019; 622	5	5
0.00131067465976	0.0218206383994	Ketone Body Metabolism	SMPDB	SMP00071	HMGCL; ACAT1; HMGCS2; OXCT1; BDH1	38; 3158; 3155; 5019; 622	5	5
0.00131067465976	0.0218206383994	G2/M DNA replication checkpoint	Reactome	R-HSA-69478	CCNB2; CCNB1; WEE1; PKMYT1; CDK1	891; 9133; 9088; 983; 7465	5	5
0.00131067465976	0.0218206383994	Synthesis and Degradation of Ketone Bodies	Wikipathways	WP311	HMGCL; ACAT1; HMGCS2; OXCT1; BDH1	5019; 38; 3155; 3158; 622	5	5
0.00131067465976	0.0218206383994	ketolysis	HumanCyc	PWY66-368	ACAT1; ACAT2; OXCT1; BDH2; BDH1	5019; 622; 38; 56898; 39	5	5
0.00131067465976	0.0218206383994	Mitotic G2-G2-M phases	Wikipathways	WP1859	PLK1; CCNB2; CCNB1; CDC25A; CENPF	9133; 891; 1063; 5347; 993	5	5
0.00131067465976	0.0218206383994	Catabolism of glucuronate to xylulose-5-phosphate	Reactome	R-HSA-5661270	CRYL1; SORD; XYLB; AKR1A1; DCXR	51084; 6652; 9942; 51181; 10327	5	5
0.00140092900292	0.0231121590256	Urea cycle and metabolism of arginine, proline, glutamate, aspartate and asparagine	EHMN	Urea cycle and metabolism of arginine, proline, glutamate, aspartate and asparagine	AOC3; SLC6A7; NUP133; PARS2; ALDH7A1; P4HA2; GLUL; DARS2; NUP37; ABAT; PYCR1; DAO; SLC36A1; GOT2; SLC6A11; ACY1; ANPEP; SLC38A5; SLC38A4; ALDH3A1; SLC38A1; ALDH2; SLC38A3; SLC38A2; NUP93; SLC25A20; DDO; ALDH9A1; NUPL2; AGMAT; ALDH1B1; CRAT; L2HGDH; ALDH4A1; GSTZ1; GLUD1; MAOB; MAOA; NUP205; NUP155; ALDH5A1; GLS2	6538; 55157; 8639; 7915; 4128; 2746; 223; 79944; 8528; 9631; 501; 79814; 8659; 81539; 219; 95; 55089; 27165; 2752; 5831; 1384; 55746; 25973; 9688; 54407; 23165; 290; 788; 218; 2954; 2806; 79023; 8974; 217; 206358; 4129; 1610; 11097; 92745; 6534; 10991; 18	105	104
0.00140092900292	0.0231121590256	Resolution of Sister Chromatid Cohesion	Reactome	R-HSA-2500257	MAD2L1; NUP133; AHCTF1; PLK1; ZWINT; BIRC5; DSN1; ITGB3BP; BUB1B; BUB1; KIF2A; KIF2C; NDC80; CENPH; NUDC; SKA1; AURKB; CDCA5; CDCA8; CENPM; CENPL; CENPK; BUB3; RAD21; CENPF; CENPE; KIF18A; CENPA; ZWILCH; CENPP; NUF2; CCNB2; CCNB1; PMF1; ERCC6L; NUP37; CDC20; CDK1; PPP2R5B; KNTC1; SPC25; CKAP5	55143; 23421; 983; 10726; 1058; 9212; 25909; 91687; 64946; 57405; 11130; 3796; 4085; 5885; 9793; 9133; 9735; 55055; 81930; 79023; 332; 1062; 401541; 220134; 55746; 83540; 5347; 54821; 11243; 991; 11004; 79019; 64105; 9184; 10403; 79980; 699; 113130; 891; 1063; 701; 5526	104	104
0.00145048800457	0.0237151536532	Class I PI3K signaling events mediated by Akt	PID	pi3kciaktpathway	BCL2L1; SRC; YWHAZ; SFN; GSK3A; YWHAH; BAD; CASP9; PRKDC; AKT1; FOXO1; HSP90AA1; PDPK1; AKT2; MAP3K5; YWHAG; FOXO3; YWHAE	207; 7532; 5170; 4217; 2308; 842; 7531; 5591; 6714; 3320; 2931; 2309; 598; 7534; 2810; 7533; 208; 572	35	35
0.00145048800457	0.0237151536532	Prion diseases - Homo sapiens (human)	KEGG	path:hsa05020	HSPA5; MAP2K1; SOD1; EGR1; FYN; C9; BAX; IL6; C8A; C8B; ELK1; C5; IL1B; STIP1; LAMC1; C7; C6; NCAM2	1958; 581; 3915; 4685; 2002; 10963; 727; 729; 730; 731; 732; 735; 3553; 5604; 2534; 3309; 3569; 6647	35	35
0.0015542102465	0.0240404543314	ATM Signaling Network in Development and Disease	Wikipathways	WP3878	HDAC4; PRKDC; ATR; IKBKG; DCLRE1C; MAP3K5; CDK5R1; NBN; AURKB; CHEK1; BUB1; HSPB1; TP53BP1; RNF20; RASGRF1; PPP5C; G6PD; H2AFX; CDK1; CDK5; RNF8; RAD50	983; 9759; 1111; 9212; 7158; 3315; 699; 5923; 56254; 8517; 4217; 64421; 545; 5536; 1020; 9025; 8851; 10111; 5591; 4683; 3014; 2539	46	46
0.0015542102465	0.0240404543314	Fanconi anemia pathway	PID	fanconi_pathway	RAD17; RAD1; RFC4; RFC3; ATR; FANCD2; RMI1; ATRIP; FANCG; FANCF; FANCE; FANCC; NBN; FANCI; CHEK1; BLM; TOPBP1; PALB2; H2AFX; RAD50; HES1; UBE2T	2176; 545; 29089; 3014; 2189; 5810; 84126; 79728; 1111; 11073; 2188; 5983; 5884; 2178; 80010; 5984; 55215; 2177; 641; 3280; 4683; 10111	46	46
0.00156269546806	0.0240404543314	trka receptor signaling pathway	BioCarta	trkapathway	NGF; SHC1; SOS1; PRKCA; HRAS; AKT1; PLCG1; GRB2; PDPK1	4803; 6464; 3265; 6654; 2885; 5170; 5578; 5335; 207	13	13
0.00156269546806	0.0240404543314	Argininemia	SMPDB	SMP00357	GOT2; ARG1; GLUD1; GPT; SLC1A4; ASS1; SLC25A12; GLS2; ASL	6509; 2875; 27165; 2746; 2806; 383; 435; 445; 8604	13	13
0.00156269546806	0.0240404543314	Citrullinemia Type I	SMPDB	SMP00001	GOT2; ARG1; GLUD1; GPT; SLC1A4; ASS1; SLC25A12; GLS2; ASL	6509; 2875; 27165; 2746; 2806; 383; 435; 445; 8604	13	13
0.00156269546806	0.0240404543314	Carbamoyl Phosphate Synthetase Deficiency	SMPDB	SMP00002	GOT2; ARG1; GLUD1; GPT; SLC1A4; ASS1; SLC25A12; GLS2; ASL	6509; 2875; 27165; 2746; 2806; 383; 435; 445; 8604	13	13
0.00156269546806	0.0240404543314	Argininosuccinic Aciduria	SMPDB	SMP00003	GOT2; ARG1; GLUD1; GPT; SLC1A4; ASS1; SLC25A12; GLS2; ASL	6509; 2875; 27165; 2746; 2806; 383; 435; 445; 8604	13	13
0.00156269546806	0.0240404543314	Urea Cycle	SMPDB	SMP00059	GOT2; ARG1; GLUD1; GPT; SLC1A4; ASS1; SLC25A12; GLS2; ASL	6509; 2875; 27165; 2746; 2806; 383; 435; 445; 8604	13	13
0.00156269546806	0.0240404543314	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	SMPDB	SMP00205	GOT2; ARG1; GLUD1; GPT; SLC1A4; ASS1; SLC25A12; GLS2; ASL	6509; 2875; 27165; 2746; 2806; 383; 435; 445; 8604	13	13
0.00156269546806	0.0240404543314	L-kynurenine degradation	HumanCyc	PWY-6309	IDO2; IDO1; AADAT; KMO; DHTKD1; TDO2; HAAO; GOT2; ACMSD	8564; 55526; 3620; 51166; 23498; 169355; 2806; 130013; 6999	13	13
0.00156269546806	0.0240404543314	Gemcitabine Action Pathway	SMPDB	SMP00446	DCTD; DCK; SLC28A3; SLC28A1; TYMS; RRM2B; RRM2; CMPK1; NME1	9154; 64078; 7298; 6241; 50484; 1633; 1635; 51727; 4830	13	13
0.00156269546806	0.0240404543314	Gemcitabine Metabolism Pathway	SMPDB	SMP00603	DCTD; DCK; SLC28A3; SLC28A1; TYMS; RRM2B; RRM2; CMPK1; NME1	9154; 64078; 7298; 6241; 50484; 1633; 1635; 51727; 4830	13	13
0.00156269546806	0.0240404543314	sarcosine oncometabolite pathway 	SMPDB	SMP02313	SLC44A1; GNMT; BHMT; MTR; SARDH; DMGDH; ALDH7A1; SHMT2; SHMT1	23446; 501; 635; 4548; 27232; 6470; 29958; 1757; 6472	13	13
0.00156269546806	0.0240404543314	valine degradation	HumanCyc	VALDEG-PWY	BCAT2; BCAT1; DBT; ECHS1; ALDH6A1; BCKDHB; ABAT; BCKDHA; HIBCH	26275; 586; 18; 1892; 594; 593; 587; 1629; 4329	13	13
0.00161114404775	0.0245783732139	Omega-6 fatty acid metabolism	EHMN	Omega-6 fatty acid metabolism	DBI; HADH; HSD17B10; ACOX1; ACAA2; ACOX2; ACSL1; ACSL6; ACSL4; ELOVL1; ECH1; ACAA1; HADHB; ECHS1; EHHADH; SLC27A2	3028; 1891; 8309; 3032; 11001; 2180; 30; 1622; 2182; 10449; 3033; 1892; 51; 1962; 64834; 23305	30	30
0.00161114404775	0.0245783732139	Pentose phosphate pathway - Homo sapiens (human)	KEGG	path:hsa00030	PGM1; TKTL1; G6PD; GLYCTK; RBKS; RGN; PFKP; TKT; PFKL; RPIA; FBP1; ALDOA; ALDOC; ALDOB; DERA; PFKM	9104; 22934; 2203; 51071; 7086; 132158; 64080; 5211; 8277; 5213; 5214; 226; 229; 230; 2539; 5236	30	30
0.00178525571168	0.0254104608432	Focal Adhesion	Wikipathways	WP306	ITGA9; PDGFRA; PTK2; CHAD; PDGFA; JUN; ITGA2; BIRC3; ITGA6; ITGA7; MAP2K3; AKT1; MAP2K1; IGF1; ARAF; MAPK12; LAMC3; LAMA4; CAV2; EGF; FLT1; LAMC1; ITGB6; ELK1; COL2A1; LAMA3; RAC1; TNXB; THBS1; COL3A1; PIK3R4; MAPK4; PARVB; SHC3; HRAS; SRC; LAMA2; PDGFC; FARP2; SHC1; TNR; ITGB8; FYN; VTN; AKT2; COL4A4; COL4A2; COL4A1; HGF; RHOB; TNN; MYLK; TESK2; LAMC2; ITGAX; SOS1; THBS4; PIP5K1C; CCND2; BAD; ITGAV; GRB2; SPP1; PDPK1; VWF; COL6A2; ITGAD; ITGAE; PAK3	5170; 56034; 5747; 3655; 7450; 7057; 572; 330; 1950; 6714; 5596; 7448; 6654; 63923; 5154; 5156; 5604; 3679; 3673; 207; 894; 3479; 369; 6300; 30849; 2321; 3265; 388; 10420; 7148; 7143; 5879; 858; 53358; 4638; 2885; 3694; 3696; 23396; 29780; 3082; 10319; 3725; 1280; 3682; 3681; 3680; 3687; 3685; 5606; 1101; 6696; 9855; 3908; 3909; 5063; 1292; 3915; 3910; 208; 3918; 1284; 1286; 1281; 1282; 6464; 7060; 2002; 2534	190	190
0.00180386471777	0.0254104608432	Androgen biosynthesis	Reactome	R-HSA-193048	HSD17B12; LHB; CYP17A1; HSD3B1; HSD3B2; SRD5A2; SRD5A1; HSD17B3	3284; 6715; 1586; 3972; 3283; 3293; 51144; 6716	11	11
0.00180386471777	0.0254104608432	The role of GTSE1 in G2/M progression after G2 checkpoint	Reactome	R-HSA-8852276	CCNB2; CCNB1; CDK1; PLK1; GTSE1; HSP90AB1; FKBPL; HSP90AA1	51512; 5347; 891; 9133; 3320; 63943; 3326; 983	11	11
0.0018706139062	0.0254104608432	Axon guidance	Reactome	R-HSA-422475	EFNB3; NRCAM; SPRED2; ARAF; RASAL2; EGF; PEBP1; CALM1; SEMA7A; DCC; HSP90AB1; DCX; SCN4A; LYN; SCN4B; FGA; FGB; ARHGEF11; SHC1; ERBB4; SHC3; CAMK2D; CAMK2G; CAMK2A; ABLIM1; SRGAP3; ABLIM2; KITLG; SDCBP; FGFR2; CSNK2A2; RASGRF2; ROBO1; AKAP9; GRB2; UBB; PAK3; ITGA9; APBB1IP; ITGA1; ENAH; GAB2; ITGA2; CNTN6; CLTC; FARP2; AP2B1; CAP2; TIAM1; CDK5R1; KSR1; EPHB2; DPYSL4; EPHB1; EPHB6; CACNA1I; UNC5C; UNC5A; KCNQ3; ARPC5; COL4A4; COL4A3; COL4A2; COL4A1; FGF7; RHOB; LAMC1; RHOG; PLXNC1; SEMA5A; PPP5C; VAV2; ITGAV; PFN2; GIT1; ARHGEF7; VWF; ACTR3; PPP2R5B; MYH10; SCN7A; PDGFRA; EFNB1; EPHA10; EPHA3; EPHA2; RET; SRGAP2; SPTA1; TREM2; ABL2; TEK; CACNB4; HBEGF; DUSP9; SPTAN1; DUSP5; DUSP6; DUSP1; HRAS; DUSP2; SCN11A; EFNA4; EFNA3; AGAP2; IL3RA; FES; FGG; SEMA3E; RASGRF1; SOS1; PIP5K1C; PLXNA2; PLXNA1; PLCG1; PLXNA4; CDK5; HSP90AA1; NRP1; PTK2; DNM3; SRC; LIMK2; KALRN; LIMK1; SCN9A; MAP2K1; SEMA6D; SPTBN2; YES1; GRIN2C; NEFL; FYN; KIF4B; KIF4A; PEA15; GRIN2A; DOK6; NRG3; NRG2; NRG4; PDGFA; RAC1; PRKCA; CFL1; AP2A2; HGF; DUSP10; RASA3; ACTN2; BRAP; EZR; RND1; ANK3; COL6A1; ARHGAP39; COL6A2	5578; 6330; 7430; 2244; 815; 1848; 8997; 1282; 90249; 2048; 10092; 3672; 200734; 2903; 6714; 5037; 27289; 3082; 285643; 11221; 116986; 161; 9542; 6335; 785; 8829; 288; 391; 2885; 1291; 26052; 5154; 1641; 23396; 1459; 55740; 1945; 1286; 9462; 5362; 6708; 1843; 8911; 220164; 22821; 5156; 3265; 1292; 5979; 2534; 1969; 163; 3983; 6329; 8482; 3326; 1285; 88; 818; 10570; 11280; 8315; 7410; 1844; 3680; 1947; 7525; 2263; 3984; 10486; 84448; 2252; 27255; 6654; 369; 4747; 5923; 3685; 1213; 2042; 5063; 3673; 8874; 5361; 3915; 2242; 23380; 7450; 54518; 9826; 1020; 5217; 9037; 1839; 4254; 6332; 80728; 388; 8844; 5924; 817; 5879; 2047; 2905; 10154; 10142; 3786; 7010; 2051; 54209; 6709; 2266; 9723; 7314; 80031; 6091; 5604; 5747; 24137; 6386; 7074; 1852; 4067; 8633; 3320; 10096; 4628; 6464; 1944; 1072; 9855; 27; 1950; 801; 3985; 91584; 5536; 28964; 53358; 8851; 1284; 145957; 3563; 5335; 4897; 1949; 1630; 2243; 6712; 1847; 284656; 9901; 8682; 10718; 9846; 2066; 5526	487	484
0.0018790708631	0.0254104608432	cdc25 and chk1 regulatory pathway in response to dna damage	BioCarta	cdc25pathway	RASGRF1; CDK1; YWHAH; WEE1; MYT1; CHEK1	5923; 4661; 7533; 1111; 983; 7465	7	7
0.0018790708631	0.0254104608432	thyroid hormone metabolism II (via conjugation and/or degradation)	HumanCyc	PWY-6261	SULT1A1; SULT1A2; UGT2B10; DIO1; DIO2; UGT2B11	10720; 6799; 6817; 1734; 1733; 7365	7	7
0.00190961773753	0.0254104608432	Iminoglycinuria	SMPDB	SMP00193	SLC38A4; NR3C2; AQP3; AQP1; SLC7A6; SLC3A1; ATP1B2; ATP1B3; ATP1B1; SLC14A2; ATP1A4; SLC12A1; ATP1A2; SLC22A2; CLCNKA; SLC1A1; SCNN1A	477; 480; 481; 482; 483; 1187; 358; 6557; 6582; 360; 6337; 6505; 55089; 9057; 4306; 6519; 8170	33	33
