p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00792003184346	0.105426084256	Spliceosome - Homo sapiens (human)	KEGG	path:hsa03040	ACIN1; SRSF6; RBM8A; SRSF3; PRPF19; DDX42; EFTUD2; HNRNPM; HNRNPC; PRPF4	11325; 4670; 3183; 9343; 27339; 9939; 6428; 6431; 9128; 22985	134	134
0.00823496533415	0.107819638463	Signaling events mediated by HDAC Class I	PID	hdac_classi_pathway	HDAC2; NFKBIA; SAP18; FKBP3; GATAD2B; WDR77	79084; 57459; 10284; 2287; 3066; 4792	58	58
0.00832908617465	0.107819638463	Cap-dependent Translation Initiation	Reactome	R-HSA-72737	RPS25; RPS14; EIF3A; EIF2B3; RPS29; RPL14; RPL10; EIF4H; EIF2S1; EIF4A2	6230; 6134; 7458; 1965; 8661; 6235; 6208; 9045; 8891; 1974	137	135
0.00832908617465	0.107819638463	Eukaryotic Translation Initiation	Reactome	R-HSA-72613	RPS25; RPS14; EIF3A; EIF2B3; RPS29; RPL14; RPL10; EIF4H; EIF2S1; EIF4A2	6230; 6134; 7458; 1965; 8661; 6235; 6208; 9045; 8891; 1974	137	135
0.00858021108682	0.108048181823	Sema4D in semaphorin signaling	Reactome	R-HSA-400685	ARHGEF11; LIMK1; SEMA4D; MET	9826; 3984; 10507; 4233	27	27
0.00872961922595	0.108048181823	Muscarinic acetylcholine receptors	Reactome	R-HSA-390648	CHRM3; CHRM2	1131; 1129	5	5
0.00872961922595	0.108048181823	MET activates PTPN11	Reactome	R-HSA-8865999	MET; GRB2	2885; 4233	5	5
0.00872961922595	0.108048181823	miRNA Biogenesis	Wikipathways	WP2338	DGCR8; XPO5	54487; 57510	5	5
0.00872961922595	0.108048181823	RNA interference	Wikipathways	WP2805	DGCR8; XPO5	54487; 57510	5	5
0.00885727827502	0.108674953444	Ub-specific processing proteases	Reactome	R-HSA-5689880	CDC25A; NFKBIA; TOMM20; PSMD3; USP42; RIPK1; USP10; RHOT1; USP30; PSMB6; MDM2; PSMC4; USP47; HIST1H2AB	55288; 5694; 4193; 5704; 55031; 993; 4792; 84132; 8335; 5709; 8737; 84749; 9100; 9804	225	224
0.00919576001998	0.111855322312	Ubiquitin mediated proteolysis - Homo sapiens (human)	KEGG	path:hsa04120	BRCA1; SIAH1; BIRC7; SYVN1; PRPF19; PPIL2; UBA3; MDM2; FANCL; ANAPC4	79444; 4193; 27339; 23759; 29945; 6477; 9039; 672; 84447; 55120	137	137
0.00975054829605	0.116875878133	double stranded rna induced gene expression	BioCarta	rnapathway	IKBKB; NFKBIA; EIF2S1	1965; 4792; 3551	15	15
0.00977416982256	0.116875878133	TWEAK	NetPath	Pathway_TWEAK	RIPK1; IKBKB; MAPK1; NFKBIA	8737; 3551; 5594; 4792	28	28
0.00994082333939	0.117869762453	Insulin Signaling	Wikipathways	WP481	RPS6KA1; RPS6KA6; INPPL1; GRB2; KIF5B; RPS6KB2; IKBKB; MAPK1; MAPK6; FLOT2; ARF1	3799; 3551; 5594; 5597; 2319; 375; 2885; 3636; 6195; 27330; 6199	160	160
