p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00738776295583	0.0796920726254	nerve growth factor pathway (ngf)	BioCarta	ngfpathway	PLCG1; SHC1; PIK3R1	6464; 5295; 5335	18	18
0.00760909026269	0.0798611725769	Leptin signaling pathway	Wikipathways	WP2034	SHC1; SOCS2; RPS6; PLCG1; PIK3R1; EIF4E	5295; 5335; 1977; 6464; 6194; 8835	76	76
0.00760909026269	0.0798611725769	Prolactin Signaling Pathway	Wikipathways	WP2037	ITGB1; SHC1; SOCS2; RPS6; PIK3R1; YWHAG	5295; 7532; 3688; 6464; 6194; 8835	76	76
0.00760909026269	0.0798611725769	Transport of Mature mRNA derived from an Intron-Containing Transcript	Reactome	R-HSA-159236	SRSF6; SRSF1; SRSF3; CHTOP; NUP153; MAGOH	9972; 6426; 26097; 4116; 6431; 6428	76	76
0.00786546215199	0.081394608489	VEGFA-VEGFR2 Signaling Pathway	Wikipathways	WP3888	ITGB1; RAB5A; SHC1; VCL; HSPA1A; EZR; CTNNB1; RPS6; PLCG1; NCL; PIK3R1; EIF4E	1499; 5868; 7430; 5335; 7414; 3688; 6194; 5295; 4691; 3303; 1977; 6464	236	236
0.00789492769035	0.081394608489	Signaling mediated by p38-alpha and p38-beta	PID	p38alphabetadownstreampathway	EIF4E; RAB5A; KRT19; HBP1	26959; 5868; 3880; 1977	35	35
0.00796793831032	0.0814267379958	M Phase	Reactome	R-HSA-68886	NUP153; TMPO; LMNB1; RAB1A; PPP2CA; BLZF1; HIST1H3B; RAB2A; HIST1H2AB; HIST2H4B; CSNK2B; ANAPC7; KIF20A	4001; 1460; 8358; 554313; 51434; 5515; 9972; 7112; 10112; 5862; 8335; 5861; 8548	267	266
0.00829623905252	0.0840145342097	Hemostasis	Reactome	R-HSA-109582	HSPA5; PPIL2; KIFAP3; ABL1; YES1; MANF; PIK3R1; ITGB1; PDGFB; RAB5A; SHC1; VCL; PLAT; HIST1H3B; LAMP2; IRF2; AKAP1; PPP2CA; KIF5A; PSAP; RCOR1; PLCG1; GNG5; GUCY1B3; KLC2; KIF20A	5327; 2983; 22920; 8165; 3920; 5515; 64837; 23186; 23759; 7873; 8358; 5155; 2787; 10112; 5868; 25; 5660; 3798; 3688; 6464; 3309; 7525; 5295; 5335; 7414; 3660	693	692
0.00861077789751	0.0840145342097	Notch	INOH	None	PSMD7; SPEN; ADAM17; JAG2; PSMB6; PSMC2	6868; 5694; 5701; 3714; 23013; 5713	79	78
0.00861077789751	0.0840145342097	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	Reactome	R-HSA-427389	CBX3; HIST1H3B; GATAD2B; HIST2H4B; MTA2; HIST1H2AB	57459; 8335; 9219; 8358; 554313; 11335	79	78
0.00862723346103	0.0840145342097	Hematopoietic Stem Cell Gene Regulation by GABP alpha-beta Complex	Wikipathways	WP3657	ATM; DNMT3A; SMARCA4	1788; 6597; 472	19	19
0.00862723346103	0.0840145342097	Degradation of beta catenin	PID	betacatenin_deg_pathway	DVL2; CTNNB1; APC	1856; 1499; 324	20	19
0.00872597308101	0.0840145342097	N-cadherin signaling events	PID	ncadherinpathway	CTNNB1; PLCG1; FER; PIK3R1	2241; 1499; 5335; 5295	36	36
0.00872597308101	0.0840145342097	Trk receptor signaling mediated by PI3K and PLC-gamma	PID	pi3kplctrkpathway	PLCG1; YWHAG; PIK3R1; SHC1	7532; 5335; 6464; 5295	36	36
0.00921300246847	0.0867258780282	TNFalpha	NetPath	Pathway_TNFalpha	MAP3K8; PFDN2; BAG4; SPAG9; PKN1; PSMD7; HSP90AB1; CFLAR; PIK3R1; PSMC2; SMARCA4; YWHAG	5701; 7532; 9043; 5202; 6597; 5713; 5295; 1326; 3326; 5585; 9530; 8837	241	241
0.00938838917476	0.0867258780282	miR-targeted genes in leukocytes - TarBase	Wikipathways	WP2003	MAP3K8; PISD; PRPF40A; CTNNB1; TYMS; TMEM109; HNRNPM; SPTLC1; SLC1A4	23761; 1499; 1326; 55660; 6509; 10558; 7298; 79073; 4670	156	156
0.00939596974853	0.0867258780282	Signaling by Rho GTPases	Reactome	R-HSA-194315	ITGB1; DVL2; HIST1H3B; RASGRF2; PPP2CA; KIF5A; ARHGEF5; ARHGEF3; YWHAG; CTNNB1; MCF2; DEPDC7; PKN1; ABL1; ACTB; HIST2H4B; KLC2; HIST1H2AB	554313; 1499; 50650; 5515; 60; 64837; 91614; 1856; 4168; 8358; 5924; 25; 7984; 5585; 3798; 3688; 7532; 8335	434	429
0.00940546002677	0.0867258780282	Validated transcriptional targets of TAp63 isoforms	PID	tap63pathway	ABL1; SERPINB5; DHRS3; FLOT2; HBP1	26959; 9249; 25; 5268; 2319	57	57
0.00961216445711	0.0867258780282	HSF1-dependent transactivation	Reactome	R-HSA-3371571	HSF1; HSP90AB1; HSPA1A; HSPH1	3303; 3297; 10808; 3326	37	37
0.00961216445711	0.0867258780282	trefoil factors initiate mucosal healing	BioCarta	tffpathway	CTNNB1; SHC1; CYCS; PIK3R1	54205; 1499; 6464; 5295	37	37
0.00998127934295	0.0867258780282	Mitochondrial Electron Transport Chain	SMPDB	SMP00355	ATP5A1; CYCS; UQCRC1	498; 54205; 7384	20	20
0.00998127934295	0.0867258780282	S1P1 pathway	PID	s1p_s1p1_pathway	PDGFB; SPHK1; PLCG1	5155; 8877; 5335	20	20
0.00998127934295	0.0867258780282	egf signaling pathway	BioCarta	egfpathway	PLCG1; SHC1; PIK3R1	6464; 5295; 5335	20	20
0.00998127934295	0.0867258780282	HH-Ncore	Signalink	None	BOC; STK36; CUL3	91653; 8452; 27148	20	20
