p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
9.49445139524e-05	0.00353904264735	GO:0034622	b	5	cellular macromolecular complex assembly	163; 246; 274; 472; 546; 708; 1063; 1653; 1656; 1739; 1946; 2033; 2242; 2491; 3006; 3008; 3021; 3329; 5580; 5887; 5931; 6134; 6233; 7283; 7290; 7381; 7417; 7756; 8366; 8666; 9353; 9530; 9804; 10059; 10458; 10576; 10810; 10946; 10972; 51103; 51364; 79084; 80115; 440689; 4869; 51429; 57175; 123872; 25804; 25915; 27072; 4698; 6431; 29766	HIST1H4B; RAD23B; NDUFAF3; BAG4; SNX9; ATM; DNAAF1; CORO1B; ALOX15; NDUFA5; NDUFAF1; TOMM20; ZMYND10; ATRX; VDAC2; BIN1; AP2B1; TMED10; DLG1; SRSF6; VPS41; WASF3; CCT2; UQCRB; TMOD3; C1QBP; EIF3G; HSPD1; H3F3B; SF3A3; SLIT2; ZNF207; RPS27A; CENPI; LSM4; CENPF; EFNA5; PRKCD; RPL10; FES; BAIAP2; HIST1H1E; EP300; NPM1; HIST1H1C; HIRA; RBBP7; TUBG1; DDX6; DDX1; BAIAP2L2; DNM1L; WDR77; HIST2H2BF	961	954
9.84434672421e-05	0.00353904264735	GO:1902531	b	5	regulation of intracellular signal transduction	207; 246; 472; 537; 673; 708; 805; 998; 1032; 1123; 1464; 1540; 1739; 1856; 1889; 2033; 10987; 2651; 3190; 3456; 4170; 4193; 4615; 4650; 5314; 5335; 5345; 5536; 5580; 5585; 5600; 5604; 5924; 5931; 5979; 5998; 6233; 6237; 6376; 6397; 6574; 6877; 7039; 7105; 7248; 7251; 7417; 8649; 8651; 8809; 8837; 8844; 9353; 9530; 10018; 10059; 10134; 10507; 10519; 10550; 10758; 11072; 11221; 11315; 11331; 80279; 440730; 8165; 222068; 117584; 83737; 51024; 51347; 55250; 55288; 23365; 57506; 57569; 91614; 80829; 124583; 27035; 27250; 389840	TSG101; TAOK3; MAVS; BAG4; PHB2; SEC14L1; ATM; MAP2K1; COPS5; RRAS; AKT1; CHN1; DEPDC7; MCL1; ECE1; DUSP14; RHOT1; VDAC2; SEMA4D; TSC1; DLG1; ARHGAP20; TMED4; CALM2; ITCH; GCNT2; DNM1L; PARK7; ATP6AP1; C1QBP; IFNB1; DVL2; CFLAR; HNRNPK; MAPK11; SLIT2; RGS3; CX3CL1; KSR1; PDCD4; MYD88; RFFL; MYO9B; TGFA; ARHGEF12; RPS27A; CDKN2D; PKN1; TRAF3IP2; ARL6IP5; PRKCD; IL18R1; MAP3K15; TSPAN6; RET; SERPINF2; BCL2L11; MDM2; EP300; ZFP91; DUSP10; CDK5RAP3; TRIM67; BCAP31; NOX1; TAF5; SLC20A1; SOCS1; RASGRF2; CSPG4; PPP5C; CIB1; RBBP7; ALOX15; PLCG1; FIS1; CYLD; BRAF; CANT1; PKHD1; LAMTOR3; ELP2; AKAP1; CDC42	1683	1681
0.000103311274736	0.00332915498062	GO:0004812	m	5	aminoacyl-tRNA ligase activity	16; 2058; 2193; 4141; 5917; 10667; 54148; 57470	FARS2; AARS; FARSA; MRPL39; RARS; LRRC47; MARS; EPRS	45	45
0.000106425043518	0.0036437907757	GO:0051985	b	5	negative regulation of chromosome segregation	324; 472; 546; 1063; 7756; 9700; 56155	ZNF207; CENPF; ATM; TEX14; ESPL1; ATRX; APC	34	34
0.00011695103968	0.003822172615	GO:0016310	b	5	phosphorylation	27; 132; 207; 246; 324; 472; 537; 673; 805; 864; 885; 998; 1025; 1028; 1032; 132158; 1327; 1464; 1739; 1856; 1889; 1946; 2033; 2242; 10987; 2651; 2887; 3077; 3456; 4038; 4512; 4513; 4615; 4831; 5037; 5314; 5335; 5345; 5536; 5580; 5585; 5600; 5604; 5924; 5934; 5979; 5998; 6198; 6233; 6237; 6376; 7039; 7248; 7251; 7381; 7525; 7529; 7532; 8543; 8573; 8649; 8651; 8844; 9217; 9353; 9377; 9530; 23435; 10040; 10270; 10507; 10519; 10549; 10550; 56155; 11072; 11160; 11221; 11315; 11331; 51103; 84152; 80279; 4869; 84572; 83737; 51347; 51429; 282974; 54205; 54472; 54928; 23400; 57506; 80829; 26289; 124790; 27035; 27250; 4698; 4893; 389840; 22843; 26127; 27286	MT-CO1; MT-CO2; FGFR1OP2; AKT1; CCK; UQCRB; DLG1; PEBP1; CALM2; PARK7; ATP6AP1; SRPX2; TAOK3; CDKN2D; SOCS1; LRP4; NME2; GRB10; AKAP8; PLCG1; RUNX3; PKHD1; MAVS; TSG101; CDKN1C; SNX9; RPS27A; COPS5; RRAS; IMPAD1; ZFP91; EFNA5; TGFA; PPM1E; PPP1R1B; SEMA4D; CX3CL1; KSR1; MYD88; APC; STK32C; ERLIN2; PPP5C; GLYCTK; CSPG4; LAMTOR3; BAG4; TEX14; ATM; VAPB; RET; NDUFAF1; MAPK11; ABL2; HFE; TSC1; RPS6KB1; CASK; IFNB1; CIB1; HEXIM2; PDCD4; NDUFA5; RBL2; ARL6IP5; COX4I1; FES; SERPINF2; EP300; ADK; TARDBP; NOX1; TOLLIP; RASGRF2; LMO4; ALOX15; AK5; CDK5RAP3; CDC42; COX5A; ITCH; PHB2; PRDX4; CYCS; CDK9; MAP2K1; ECE1; YES1; GCNT2; ATP13A2; NRAS; DVL2; SLIT2; RGS3; YWHAB; YWHAG; MAP3K15; GNPTG; PKN1; PRKCD; DUSP14; NPM1; DUSP10; BRAF; TOM1L1	2230	2224
0.000133166199225	0.00332915498062	GO:0003857	m	5	3-hydroxyacyl-CoA dehydrogenase activity	3032; 3033; 3295; 51084	HADHB; HADH; HSD17B4; CRYL1	9	9
0.000134795852191	0.00421383555328	GO:0043604	b	5	amide biosynthetic process	16; 207; 708; 1468; 1653; 1656; 1967; 1974; 1977; 1982; 2033; 2058; 2193; 10987; 4076; 4116; 4141; 5023; 5580; 5604; 5917; 6134; 6194; 6198; 6230; 6233; 6238; 6741; 7248; 8666; 10236; 10667; 10767; 338596; 4869; 115286; 118487; 27327; 54148; 55173; 57470; 56478; 92259; 28977; 64978	FARS2; LRRC47; RPS27A; EIF2B1; AKT1; MAP2K1; MRPS10; TNRC6A; CAPRIN1; P2RX1; SLC25A10; CHCHD1; NPM1; HNRNPR; MRPS36; RPS6KB1; DDX6; C1QBP; EIF3G; RARS; EIF4ENIF1; EPRS; TSC1; MAGOH; RPS25; PRKCD; MRPL38; MRPL39; RPL10; ST8SIA6; EIF4E; EP300; COPS5; RRBP1; HBS1L; RPS6; EIF4G2; AARS; MRPL42; FARSA; DDX1; MARS; SLC25A26; SSB; EIF4A2	765	760
0.000152793933496	0.00457745159099	GO:0072655	b	5	establishment of protein localization to mitochondrion	207; 3176; 7529; 7532; 56993; 9530; 9804; 10018; 10651; 10939; 10971; 11338; 84128; 51024; 26519; 26520; 56910	U2AF2; BCL2L11; BAG4; YWHAQ; TIMM9; YWHAG; AKT1; AFG3L2; TOMM20; TIMM10; TOMM22; YWHAB; FIS1; WDR75; HNMT; STARD7; MTX2	185	185
0.000171094449244	0.0047744240285	GO:1903827	b	5	regulation of cellular protein localization	207; 998; 1540; 1739; 2033; 3077; 3176; 3190; 4038; 4193; 4670; 5580; 23607; 5905; 7529; 7532; 8809; 9530; 10018; 10134; 10519; 10576; 10694; 10971; 11315; 11338; 84128; 80279; 8165; 51024; 55432; 23400; 57120; 57506; 56910	U2AF2; BAG4; AKT1; CIB1; HFE; ATP13A2; DLG1; CCT8; BCL2L11; CCT2; PARK7; YWHAQ; HNMT; HNRNPK; HNRNPM; YWHAB; YWHAG; IL18R1; PRKCD; MDM2; EP300; GOPC; BCAP31; AKAP1; LRP4; YOD1; CD2AP; FIS1; CYLD; CDK5RAP3; MAVS; WDR75; STARD7; RANGAP1; CDC42	547	546
0.000172649547623	0.0047744240285	GO:0016311	b	5	dephosphorylation	55; 805; 1408; 1739; 2139; 152926; 5475; 5536; 5580; 5780; 7184; 7248; 7529; 8871; 9530; 9663; 10507; 11072; 11221; 80034; 80279; 80895; 8165; 54205; 54928; 55125; 23307; 29085; 22843; 63898	PHPT1; FKBP15; BAG4; LPIN2; HSP90B1; IMPAD1; SEMA4D; TSC1; DLG1; PPM1E; CALM2; PPM1K; CRY2; CSRNP3; SYNJ2; YWHAB; EYA2; SH2D4A; PRKCD; CEP192; PPEF1; PTPN9; ILKAP; CYCS; DUSP14; DUSP10; ACPP; AKAP1; PPP5C; CDK5RAP3	440	440
0.000240463930613	0.0064034654115	GO:0060284	b	5	regulation of cell development	27; 182; 207; 274; 537; 673; 708; 998; 1003; 1123; 1656; 1946; 1977; 2016; 2033; 2242; 2803; 2896; 3190; 4038; 4076; 4909; 5589; 5604; 5979; 6376; 7122; 7520; 7532; 7976; 9353; 140578; 9723; 10458; 10498; 10507; 10519; 11178; 11221; 80279; 440730; 85414; 22938; 56478; 51760	CARM1; RET; AKT1; CHN1; PRKCSH; CAPRIN1; CIB1; ABL2; BIN1; FZD3; XRCC5; ATP6AP1; C1QBP; EIF4E; HNRNPK; GOLGA4; SLIT2; CX3CL1; JAG1; CDH5; CLDN5; LZTS1; NTF4; YWHAG; EFNA5; SEMA4D; EIF4ENIF1; FES; CDK5RAP3; GRN; EP300; DUSP10; TRIM67; SYT17; SNW1; SEMA3E; LRP4; SLC45A3; MAP2K1; EMX1; DDX6; BRAF; CHODL; BAIAP2; CDC42	782	780
0.000260599333208	0.00521198666417	GO:0032550	m	5	purine ribonucleoside binding	16; 27; 132; 207; 472; 498; 506; 537; 546; 673; 864; 998; 1025; 132158; 1653; 1656; 1974; 2058; 2193; 2242; 2547; 2983; 3313; 3329; 3608; 4141; 168400; 4650; 4831; 4938; 4939; 5023; 5037; 5536; 5580; 5585; 5600; 5604; 5862; 5868; 5869; 5878; 5917; 5979; 6059; 6198; 6237; 6890; 7184; 23057; 7283; 7328; 7520; 7525; 7879; 8573; 8803; 8844; 10059; 10146; 10243; 10257; 10576; 10667; 10694; 56155; 10767; 10856; 10939; 80308; 81876; 51347; 23047; 282974; 55288; 55341; 23400; 23461; 56474; 9545; 26289; 201475; 4893; 389840; 29925; 326625; 392509; 64901	TAP1; HSPA9; AKT1; AFG3L2; RANBP17; PEBP1; ATP6AP1; OAS1; RARS; OAS2; HBS1L; RAB5A; RAB5C; RAB5B; LSG1; NME2; RUNX3; DDX6; DDX1; GUCY1B3; MMAB; RHOT1; ARL13A; HSP90B1; PDS5B; RRAS; XRCC5; XRCC6; CCT8; RUVBL2; CCT2; DDX53; KSR1; RAB7A; GPHN; STK32C; UBE2H; ABCE1; PPP5C; GLYCTK; EIF4A2; FARS2; TEX14; ATM; RET; MAPK11; ATP5B; ABL2; CTPS2; ATP5A1; RPS6KB1; CASK; NMNAT2; RAB12; RAB1B; GMPPB; FES; ATRX; ADK; TAOK3; SUCLA2; AK5; FARSA; ABCA5; MYO9B; MARS; CDK9; CDC42; FLAD1; RAB2A; MAP2K1; P2RX1; YES1; ATP13A2; NRAS; HSPD1; EPRS; BRAF; PKN1; PRKCD; RAB3D; AARS; TUBG1; G3BP1; MAP3K15; ABCC4; DNM1L; ILF2	1845	1833
0.000310630600362	0.00797655005931	GO:0044773	b	5	mitotic DNA damage checkpoint	472; 1874; 2033; 4193; 5934; 6233; 10498; 80279; 4869; 51347; 54962	RPS27A; RBL2; TIPIN; ATM; CARM1; E2F4; CDK5RAP3; MDM2; EP300; NPM1; TAOK3	95	95
0.000336418720779	0.0083408641462	GO:0043039	b	5	tRNA aminoacylation	16; 2058; 2193; 4141; 5917; 10667; 54148; 57470	FARS2; AARS; FARSA; MRPL39; RARS; LRRC47; MARS; EPRS	53	53
0.000338880169555	0.00652098219811	GO:0030135	c	5	coated vesicle	163; 164; 372; 928; 1212; 1856; 1889; 3329; 3425; 3482; 7039; 9950; 10134; 10618; 10972; 80331; 51429; 57120; 27072	TGFA; BCAP31; VPS41; IDUA; AP1G1; DNAJC5; SNX9; ARCN1; CD9; DVL2; HSPD1; TGOLN2; GOLGA5; ECE1; CLTB; IGF2R; GOPC; AP2B1; TMED10	235	235
0.000370231404326	0.00887321265702	GO:0019752	b	5	carboxylic acid metabolic process	16; 35; 207; 246; 324; 1464; 1967; 2058; 2108; 2109; 2166; 2193; 2271; 2954; 3032; 3033; 3034; 3176; 3295; 3425; 4141; 4191; 4329; 152926; 5917; 5947; 6652; 23057; 7358; 55907; 8605; 8659; 8803; 9663; 10549; 10667; 10993; 11112; 11160; 11315; 51084; 51268; 51248; 84869; 85414; 54148; 55825; 23576; 56474; 57470; 92259; 5033	FARS2; PECR; ACADS; PRDX4; EIF2B1; AKT1; ALOX15; P4HA1; MDH2; LRRC47; FH; PIPOX; LPIN2; CTPS2; HADHB; CBR4; PARK7; MRPS36; PPM1K; PDZD11; CMAS; CRYL1; RARS; NMNAT2; EPRS; HSD17B4; HNMT; ETFA; ETFB; HAL; HIBADH; UGDH; SLC45A3; MRPL39; SORD; RBP1; ALDH6A1; PLA2G4C; ALDH4A1; IDUA; HADH; FAAH; ERLIN2; CSPG4; SDS; SUCLA2; AARS; GSTZ1; FARSA; MARS; APC; DDAH1	961	960
0.000383598907675	0.00639331512792	GO:0030374	m	5	ligand-dependent nuclear receptor transcription coactivator activity	5585; 6257; 7251; 8202; 9968; 10498; 79084; 55749	TSG101; NCOA3; PKN1; CARM1; RXRB; MED12; CCAR1; WDR77	54	54
0.000408765034252	0.00948071160087	GO:0060548	b	5	negative regulation of cell death	16; 207; 673; 1032; 1366; 1603; 1960; 2019; 2033; 3190; 3313; 3329; 3875; 4170; 4193; 4615; 4831; 4889; 4909; 5314; 5536; 5580; 5641; 5664; 6194; 6198; 6233; 6376; 7039; 7184; 7374; 7417; 7976; 8837; 9530; 10507; 10519; 11315; 11331; 80331; 4869; 117584; 83737; 51129; 23400; 56751; 27250; 60560; 6431	BAG4; PHB2; RPS6KB1; HSPA9; RPS27A; HSP90B1; AKT1; MCL1; VDAC2; DNAJC5; DAD1; CFLAR; TGFA; FZD3; ITCH; EN1; EGR3; PARK7; ATP13A2; RPS6; CIB1; HSPD1; HNRNPK; CX3CL1; PDCD4; MYD88; CLDN7; NTF4; CDKN2D; RFFL; PRKCD; SEMA4D; SRSF6; UNG; MDM2; EP300; NPM1; NAA35; LGMN; NME2; NPY5R; PPP5C; AARS; BARHL1; ANGPTL4; BRAF; PSEN2; PKHD1; KRT18	895	893
0.000415741633347	0.00652098219811	GO:0005768	c	5	endosome	55; 163; 164; 401548; 537; 1889; 2319; 3077; 3329; 3482; 3916; 3920; 4615; 5585; 5604; 5641; 5868; 5869; 5878; 5979; 6233; 6861; 7251; 23057; 7283; 7879; 8649; 9135; 10040; 10043; 23527; 10397; 10618; 117584; 51150; 51429; 54492; 23307; 23400; 23461; 27035; 27072; 10066; 201475; 55858	TSG101; FKBP15; TOM1; SNX9; RPS27A; RET; NOX1; MAP2K1; ECE1; NDRG1; IGF2R; HFE; AP2B1; NEURL1B; SDF4; VPS41; SCAMP2; ATP13A2; ATP6AP1; TGOLN2; HSPD1; RABEP1; NMNAT2; SNX30; MYD88; RAB7A; RAB5A; TOM1L1; RAB5C; RAB5B; PKN1; RFFL; ACAP2; TMEM165; LAMP2; LAMP1; RAB12; ACPP; LGMN; AP1G1; SYT5; TUBG1; ABCA5; FLOT2; LAMTOR3	803	800
0.000483035718379	0.00652098219811	GO:0071564	c	5	npBAF complex	6602; 6598; 6601; 6605	SMARCC2; SMARCB1; SMARCE1; SMARCD1	12	12
0.000510411336858	0.0113668196763	GO:0032956	b	5	regulation of actin cytoskeleton organization	27; 246; 673; 1073; 1739; 1946; 2033; 2242; 5345; 5580; 23607; 7248; 9353; 9530; 9723; 10458; 80115; 57175; 29085; 29766; 22843	DLG1; BAIAP2L2; PPM1E; EP300; SEMA3E; PHPT1; BAG4; CORO1B; SLIT2; EFNA5; PRKCD; CD2AP; TSC1; ALOX15; BRAF; FES; SERPINF2; BAIAP2; TMOD3; ABL2; CFL2	282	282
0.000552831754366	0.0113668196763	GO:0010605	b	5	negative regulation of macromolecule metabolic process	207; 310; 324; 334; 472; 546; 708; 84458; 805; 864; 998; 1025; 1028; 1032; 1063; 1361; 1408; 1739; 1974; 1977; 2019; 2033; 2058; 2272; 2319; 2547; 2887; 3006; 3008; 3021; 3068; 3077; 3190; 3697; 167826; 4076; 4179; 4193; 4602; 5037; 5269; 5345; 5536; 5580; 5585; 5604; 5931; 5934; 5998; 6233; 6310; 6598; 6601; 6605; 7248; 7251; 7290; 7520; 7529; 7532; 23186; 8366; 8651; 8863; 9353; 23435; 10236; 10507; 10519; 10653; 10971; 11072; 11221; 11315; 11331; 11338; 84152; 80279; 4869; 56165; 8165; 117584; 83737; 51050; 51347; 84864; 27327; 54962; 55250; 55432; 22938; 55749; 55758; 23378; 23400; 57491; 56478; 25850; 124790; 27250; 6431; 348995; 22843; 64344	SMARCC2; HIST1H4B; ATP13A2; FHIT; HIF3A; AKT1; TNRC6A; CAPRIN1; APLP2; SEMA4D; DLG1; PEBP1; CALM2; PARK7; EIF4ENIF1; HDGF; CDKN2D; CENPF; TDRD1; AHRR; PER3; MDM2; SERPINB6; HIST1H1C; SOCS1; AKAP1; GRB10; RBBP7; CPB2; RUNX3; APC; ELP2; TSG101; CDKN1C; RPS27A; SMARCE1; CCAR1; XRCC5; XRCC6; PPM1E; PPP1R1B; U2AF2; EN1; H3F3B; SPINT2; CDK9; EIF4E; RFFL; PPP5C; FLOT2; HNRNPK; ATXN1; ATM; RCOR3; RCOR1; ITIH1; HFE; ATRX; TSC1; HNRNPR; C1QBP; RRP8; CIB1; ZNF345; LCOR; PDCD4; RBL2; MINA; SERPINF2; HIST1H1E; EP300; OLIG3; TAOK3; MYB; HIRA; YOD1; CDK5RAP3; CDC42; ITCH; PHB2; MAP2K1; TIPIN; YWHAQ; CRY2; NUP43; SLIT2; RGS3; YWHAB; EPRS; YWHAG; PI15; SMARCB1; ANXA7; PKN1; HEXIM2; CD46; PRKCD; TARDBP; SRSF6; DUSP14; NPM1; DUSP10; SNW1; EIF4A2	2297	2293
0.000559324124704	0.0113668196763	GO:0009967	b	5	positive regulation of signal transduction	55; 182; 207; 246; 472; 537; 673; 708; 805; 998; 1028; 1123; 1464; 1540; 1856; 1889; 2626; 2651; 2887; 2923; 3077; 3456; 3714; 4170; 4615; 5335; 5345; 5536; 5580; 5585; 5600; 5604; 5979; 6233; 6376; 6452; 6574; 6598; 7039; 7105; 7529; 7532; 8649; 8651; 8809; 8837; 8844; 9530; 10018; 10059; 10134; 10507; 10519; 10550; 10758; 10971; 11315; 11331; 80279; 222068; 51024; 51347; 22938; 57506; 25818; 80829; 124583; 27035; 389840	MAVS; SH3BP2; BAG4; CDKN1C; ATM; MAP2K1; NOX1; AKT1; CHN1; MCL1; ECE1; ZFP91; CIB1; SNW1; HFE; TGFA; TMED4; CALM2; GCNT2; SEMA4D; PARK7; YWHAQ; ATP6AP1; C1QBP; IFNB1; DVL2; CFLAR; YWHAB; MAPK11; JAG2; KSR1; JAG1; YWHAG; MAP3K15; RPS27A; SMARCB1; PKN1; TRAF3IP2; ARL6IP5; PDIA3; PRKCD; IL18R1; CX3CL1; PHB2; SLC20A1; TSPAN6; RET; SERPINF2; SOCS1; GATA4; CDK5RAP3; TAOK3; BCAP31; MYD88; ACPP; CSPG4; GRB10; ALOX15; PLCG1; BCL2L11; FIS1; CYLD; BRAF; CANT1; PPP5C; KLK5; DNM1L; LAMTOR3; CDC42	1396	1394
0.000564055734898	0.0113668196763	GO:0016071	b	5	mRNA metabolic process	472; 676; 708; 1025; 1479; 1653; 1656; 1974; 1977; 1993; 3190; 3191; 4116; 4670; 6134; 6194; 6230; 6233; 6294; 6625; 6741; 23435; 10236; 10946; 11338; 142940; 79084; 54464; 55660; 22938; 55749; 23398; 23524; 25804; 26528; 27254; 6431; 196513	ELAVL2; RPS27A; RPS6; PRPF40A; PPWD1; CCAR1; CSDC2; SRSF6; ATM; TRUB1; HNRNPR; U2AF2; C1QBP; HNRNPK; HNRNPL; HNRNPM; SF3A3; BRDT; SNRNP70; MAGOH; XRN1; RPS25; LSM4; SAFB; RPL10; EIF4E; TARDBP; DAZAP1; SNW1; SRRM2; CSTF3; DCP1B; DDX6; DDX1; CDK9; EIF4A2; WDR77; SSB	652	650
0.000569131444156	0.0113668196763	GO:0034620	b	5	cellular response to unfolded protein	16; 2033; 10987; 3068; 7095; 7184; 9217; 10018; 10113; 10954; 80279; 148327; 55432	EP300; BCL2L11; YOD1; PDIA5; AARS; VAPB; HSP90B1; COPS5; PREB; SEC62; CREB3L4; CDK5RAP3; HDGF	136	135
0.000596542775141	0.011592277171	GO:0010647	b	5	positive regulation of cell communication	55; 182; 207; 246; 472; 537; 673; 708; 805; 998; 1028; 1123; 1464; 1540; 1856; 1889; 2626; 2651; 2887; 2923; 3077; 3190; 3456; 3714; 4170; 4615; 5335; 5345; 5536; 5580; 5585; 5600; 5604; 5979; 6233; 6376; 6452; 6574; 6598; 7039; 7105; 7529; 7532; 8649; 8651; 8809; 8837; 8844; 9530; 23435; 10018; 10059; 10134; 10507; 10519; 10550; 10758; 10971; 11132; 11315; 11331; 80279; 222068; 51024; 51347; 22938; 57506; 25818; 80829; 124583; 27035; 388591; 29085; 389840	PHPT1; TAOK3; MAVS; SH3BP2; BAG4; CDKN1C; ATM; YWHAB; MAP2K1; NOX1; AKT1; CHN1; MCL1; ECE1; ZFP91; CIB1; SNW1; HFE; TGFA; TMED4; CALM2; GCNT2; SEMA4D; PARK7; YWHAQ; ATP6AP1; C1QBP; IFNB1; DVL2; CFLAR; HNRNPK; MAPK11; JAG2; KSR1; JAG1; YWHAG; MAP3K15; RPS27A; SMARCB1; RNF207; PKN1; TRAF3IP2; ARL6IP5; PDIA3; PRKCD; IL18R1; CX3CL1; PHB2; SLC20A1; TSPAN6; RET; SERPINF2; SOCS1; GATA4; CDK5RAP3; TARDBP; BCAP31; MYD88; ACPP; CSPG4; GRB10; ALOX15; PLCG1; CAPN10; BCL2L11; FIS1; CYLD; BRAF; CANT1; PPP5C; KLK5; DNM1L; LAMTOR3; CDC42	1525	1523
0.000638091759811	0.0120733677712	GO:0034728	b	5	nucleosome organization	546; 676; 6602; 2491; 3006; 3008; 3021; 5931; 6598; 6601; 6605; 7290; 8366; 440689; 4869	SMARCC2; HIST1H4B; SMARCB1; HIRA; CENPI; HIST2H2BF; RBBP7; SMARCE1; H3F3B; SMARCD1; HIST1H1E; BRDT; ATRX; NPM1; HIST1H1C	173	172
0.000921604441199	0.00995332796495	GO:0005765	c	5	lysosomal membrane	55; 163; 164; 950; 1889; 3482; 3916; 3920; 5862; 5878; 7879; 8649; 80331; 23400; 23461; 57120; 27072; 28962; 201475; 55858	OSTM1; RAB7A; RAB12; ACPP; LAMP1; RAB5C; AP1G1; DNAJC5; ATP13A2; GOPC; RAB2A; ABCA5; TMEM165; LAMP2; ECE1; SCARB2; VPS41; IGF2R; AP2B1; LAMTOR3	275	275
0.00100240396345	0.0184802166595	GO:0032069	b	5	regulation of nuclease activity	207; 4938; 5580; 9217; 4869	OAS1; AKT1; NPM1; PRKCD; VAPB	24	24
0.00100240396345	0.0125300495431	GO:0015035	m	5	protein disulfide oxidoreductase activity	2671; 7296; 9352; 373156; 25828	TXN2; GFER; GSTK1; TXNL1; TXNRD1	24	24
0.00100240396345	0.0125300495431	GO:0070566	m	5	adenylyltransferase activity	4938; 4939; 23057; 10243; 80308	OAS1; NMNAT2; OAS2; FLAD1; GPHN	24	24
0.00115631546858	0.0207847705478	GO:0018344	b	5	protein geranylgeranylation	1121; 2339; 5876	RABGGTB; CHM; FNTA	7	7
0.00120114131612	0.0210639172266	GO:0031324	b	5	negative regulation of cellular metabolic process	207; 324; 334; 472; 546; 708; 84458; 805; 864; 1025; 1028; 1032; 1063; 1361; 1408; 1739; 1974; 1977; 2019; 2033; 2058; 2272; 2547; 2887; 3006; 3008; 3021; 3068; 3077; 3190; 3697; 167826; 4076; 4179; 4193; 4602; 5037; 5269; 5345; 5536; 5580; 5585; 5604; 5931; 5998; 6233; 6310; 6598; 6601; 6605; 7248; 7251; 7290; 7520; 7529; 7532; 23186; 8366; 8651; 8863; 9353; 9530; 23435; 10236; 10507; 10519; 10653; 10971; 11072; 11160; 11221; 11315; 11331; 11338; 80034; 84152; 80279; 4869; 8165; 117584; 83737; 51050; 51347; 84864; 27327; 54962; 55125; 55250; 22938; 55749; 55758; 23307; 23378; 23400; 57491; 56478; 25850; 124790; 27250; 6431; 22843; 63898; 64344	SMARCC2; HIST1H4B; FKBP15; FHIT; HIF3A; AKT1; TNRC6A; CAPRIN1; APLP2; SEMA4D; DLG1; PEBP1; CALM2; PARK7; EIF4ENIF1; HDGF; CDKN2D; CENPF; RFFL; CEP192; AHRR; PER3; MDM2; SERPINB6; HIST1H1C; SOCS1; AKAP1; GRB10; RBBP7; CPB2; RUNX3; APC; ELP2; TSG101; CDKN1C; RPS27A; SMARCE1; CCAR1; XRCC5; ATP13A2; XRCC6; PPM1E; PPP1R1B; U2AF2; CSRNP3; EN1; H3F3B; SPINT2; SH2D4A; CDK9; EIF4E; ERLIN2; PPP5C; HNRNPK; ATXN1; BAG4; ATM; RCOR3; RCOR1; ITIH1; HFE; ATRX; TSC1; HNRNPR; C1QBP; RRP8; CIB1; ZNF345; LCOR; PDCD4; MINA; SERPINF2; HIST1H1E; EP300; OLIG3; TAOK3; MYB; HIRA; CDK5RAP3; ITCH; PHB2; MAP2K1; TIPIN; YWHAQ; CRY2; SLIT2; RGS3; YWHAB; EPRS; YWHAG; PI15; SMARCB1; PKN1; HEXIM2; CD46; PRKCD; TARDBP; SRSF6; DUSP14; NPM1; DUSP10; SNW1; EIF4A2	2323	2319
0.00121910322988	0.0135455914431	GO:0036002	m	5	pre-mRNA binding	2033; 3190; 3191; 11338; 6431	HNRNPK; EP300; HNRNPL; U2AF2; SRSF6	25	25
0.00123020530855	0.011071847777	GO:0016514	c	5	SWI/SNF complex	6602; 6598; 6601; 6605	SMARCC2; SMARCB1; SMARCE1; SMARCD1	15	15
