p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000212441477727	0.00372733790831	GO:0032550	m	5	purine ribonucleoside binding	375; 22929; 472; 498; 537; 1653; 1859; 1974; 2322; 2618; 2729; 3551; 3735; 3766; 3799; 3984; 55278; 4141; 4233; 4651; 4750; 5000; 5091; 5205; 5594; 5597; 5704; 5862; 5869; 5890; 22848; 6195; 6199; 6595; 6732; 203447; 7155; 8565; 8714; 8737; 8780; 8798; 8877; 9039; 9343; 9493; 9943; 10059; 10257; 10295; 10298; 10576; 10694; 10808; 11325; 51363; 79731; 115701; 254173; 55149; 50640; 51715; 284076; 80119; 55288; 9263; 23195; 23461; 56474; 89796; 26284; 27032; 201475; 29925; 64121; 27330; 65018	MDN1; KARS; SPHK1; TOP2B; BCKDK; ATM; IKBKB; RAB2A; ALPK2; DYRK4; OXSR1; NAV1; RHOT1; SMARCA2; ATP2C1; FLT3; ERAL1; QRSL1; PIF1; RIPK1; YARS; NEK1; CCT2; ATP5A1; PINK1; ATP6AP1; GCLC; TTLL6; RPS6KB2; EFTUD2; PC; MAPK1; MAPK6; TTLL10; DYRK1A; PNPLA8; LIMK1; ORC4; KCNJ10; RAB12; RRAGC; RAB5B; NARS2; SEPHS1; CCT8; CTPS2; GMPPB; PAK4; AAK1; UBA3; ABCC3; GART; MTPAP; SRPK1; RAD51B; HSPH1; NRK; RPS6KA1; RAB23; CHST15; RPS6KA6; PSMC4; KIF5B; DDX42; KIF23; RIOK3; MET; ATP8B1; ABCA5; DDX1; MARS; ABCC4; DNM1L; STK17A; EIF4A2; ARF1; MYO10	1845	1833
0.000216763897534	0.0053829701221	GO:0006464	b	5	cellular protein modification process	22929; 472; 537; 623; 672; 993; 1029; 1031; 1131; 1407; 1460; 1650; 1725; 1855; 1859; 1965; 2287; 2322; 2323; 2339; 55031; 2524; 2683; 2729; 2885; 3006; 3066; 3077; 3183; 3551; 3984; 4191; 4193; 4233; 4282; 4602; 4750; 801; 4982; 152926; 5074; 5516; 5519; 5594; 5597; 5694; 5704; 5709; 5885; 22848; 6195; 6199; 6358; 6385; 6477; 6732; 203447; 6877; 7155; 7175; 55819; 23186; 8737; 8780; 8798; 8826; 8877; 9039; 9100; 83475; 9360; 9530; 23435; 9655; 9722; 9734; 9894; 9943; 10284; 10295; 10298; 10507; 10550; 10626; 10765; 10771; 10808; 10956; 11315; 339287; 79084; 79444; 440193; 79791; 51530; 79883; 440730; 80312; 80895; 84572; 148066; 117584; 115701; 254173; 83605; 51009; 84132; 84196; 84447; 51780; 84749; 150572; 54476; 54492; 284076; 54790; 55120; 55128; 9263; 22992; 23085; 23192; 23566; 56341; 23759; 25948; 124790; 27068; 27250; 27339; 29775; 29843; 29945; 54344; 27330; 64793; 65018; 65258; 54583	TRIM67; TRIM16; CRY1; IKBKB; PPIL2; FKBP3; SEMA4D; CALM1; PARK7; CCDC88C; ATP6AP1; SAP18; DYRK1A; HIST1H1C; BRCA1; CDKN2C; PRMT8; CDKN2A; FNTA; FANCL; RFFL; TPR; USP30; MDM2; MIF; CEP85; STK17A; SOCS5; NOS1AP; PPP2CB; GRB2; PAK4; RNF216; KDM5B; PPA2; MSL1; ALPK2; BCKDK; PINK1; HSPH1; NEK1; USP47; GNPTG; PPM1K; USP42; RNF130; DERL2; B4GALT1; TOP2B; OS9; DHPS; CDC25A; SENP1; CCM2; UBA3; LPAR3; TELO2; ANAPC4; RPS6KA1; TAF5; RPS6KA6; SDC4; AAK1; FBXO31; KDM3B; SMYD1; HDAC2; BAG4; HDAC9; ATM; SPHK1; DOHH; KBTBD2; RCOR1; DYRK4; OXSR1; HFE; FLT3; NEURL1B; HEXIM2; RPS6KB2; SYVN1; MAPK1; MAPK6; PDCD4; HNRNPC; DPM3; SIAH1; ZNRF4; TET1; ARL6IP5; TET2; EGLN1; TRIM68; KDM2A; FLT3LG; PAWR; SRPK1; PODNL1; TARDBP; BDKRB1; RIOK3; MYB; CCL14; MET; PPIG; PSMB6; CSNK2B; PPP2R1B; BIRC7; ERC1; LIMK1; PSMD3; RIPK1; DDOST; MDH2; ZMYND11; EIF2S1; IQGAP1; PRPF19; ZC3HC1; GCLC; DVL1; TTLL10; MPPE1; PSMC4; SEPHS1; TTLL6; RAD21; CARD10; CHRM3; ATG4B; USP10; ILKAP; TNFRSF11B; USP48; NRK; FUT2; WDR77	3772	3761
0.000237915185637	0.00372733790831	GO:0000049	m	5	tRNA binding	3735; 4141; 8565; 9255; 54888; 55621; 57510	KARS; MARS; XPO5; NSUN2; AIMP1; YARS; TRMT1	45	45
0.000358751124512	0.00855262680836	GO:0006915	b	5	apoptotic process	396; 472; 672; 839; 1029; 1676; 1965; 2017; 2019; 2322; 2323; 2339; 55031; 2683; 2729; 3066; 3148; 3551; 4193; 4282; 4792; 4982; 5074; 5516; 5519; 5594; 5885; 6195; 6477; 7159; 55819; 8565; 8737; 8877; 9026; 9255; 9447; 9530; 23435; 9564; 9722; 9826; 10059; 10284; 10298; 1728; 10371; 10507; 10550; 10771; 10808; 11315; 79017; 79444; 51530; 2833; 117584; 50650; 51024; 84447; 54476; 55288; 9263; 55749; 22985; 23421; 56751; 81566; 26586; 27250; 29775; 29843; 64121; 64975; 65018	SEMA3A; PPP2R1B; HDAC2; BAG4; SYVN1; BIRC7; HMGB2; NFKBIA; SPHK1; MIF; IKBKB; ITGB3BP; CTTN; RHOT1; ZMYND11; PINK1; CCAR1; EIF2S1; FLT3; SIAH1; CXCR3; RIPK1; YARS; ATM; SEMA4D; USP47; GCLC; CSRNP2; RNF130; EN1; MAPK1; SAP18; ARHGDIA; B4GALT1; PDCD4; HIP1R; PAWR; RFFL; BRCA1; ARHGEF11; CDKN2A; FNTA; RRAGC; RAD21; ARL6IP5; ACIN1; DFFA; SENP1; AIM2; CKAP2; HSPH1; FLT3LG; TNFRSF11B; TP53BP2; NQO1; MDM2; AIMP1; BCAR1; ARHGEF3; TARDBP; CASP6; RPS6KA1; BARHL1; NOS1AP; PPP2CB; CARD10; ZC3HC1; MRPL41; FIS1; GGCT; PAK4; DNM1L; STK17A; RNF216; PARK7	1817	1805
0.000383087764462	0.00996028187602	GO:0015630	c	5	microtubule cytoskeleton	472; 636; 672; 132320; 1855; 2017; 54970; 2314; 2339; 3735; 3799; 4750; 801; 4926; 5516; 5594; 7175; 7756; 8826; 9342; 9493; 10059; 10128; 10576; 10694; 10808; 116840; 79444; 79791; 80817; 29899; 84936; 83658; 79959; 54487; 284076; 54888; 55346; 285753; 89796; 221150; 90410; 57701; 123811; 123872; 124093; 26586; 27339; 10615; 64793	KARS; CTTN; IFT20; LRPPRC; NUMA1; BIRC7; ATM; CEP57L1; NAV1; FOPNL; DNAAF1; IQGAP1; NCKAP5L; DGCR8; SCLT1; ZFYVE19; HSPH1; NEK1; CCT2; TCP11L1; NSUN2; CNTROB; SKA3; MAPK1; FLII; CALM1; DYNLRB1; BRCA1; ZNF207; TTLL6; FNTA; CEP44; SPAG5; CCT8; CCDC78; TPR; CEP85; DVL1; BICD1; KIF5B; PPP2CB; SNAP29; KIF23; PRPF19; CEP76; FBXO31; TTC12; CKAP2; DNM1L; GPSM2	1086	1083
0.000550430512015	0.0126175609677	GO:0031324	b	5	negative regulation of cellular metabolic process	472; 623; 672; 1029; 1031; 1407; 1676; 1855; 1859; 1965; 1974; 2019; 55031; 2729; 3006; 3066; 3077; 3148; 3183; 3551; 3984; 4076; 4193; 4282; 4602; 801; 5074; 5204; 5205; 5269; 5694; 5704; 5709; 5993; 6195; 6208; 6595; 7029; 7175; 7707; 23186; 8826; 8863; 8891; 9039; 9530; 23435; 9655; 9734; 9745; 10009; 10128; 10284; 10507; 10765; 10771; 10808; 11315; 79444; 79883; 80312; 8335; 221336; 117584; 51050; 150572; 221937; 54487; 80119; 55269; 55749; 22985; 23468; 57459; 57510; 56478; 57721; 81566; 124790; 27000; 27250; 6431; 29843; 29945; 29978; 64215; 27330; 64793; 163255; 65018; 54583	LRPPRC; PSPC1; GCLC; IKBKB; CAPRIN1; SEMA4D; DGCR8; CALM1; ZNF148; PARK7; SAP18; DYRK1A; HIST1H1C; METTL14; BRCA1; CDKN2C; CDKN2A; RFFL; ACIN1; DFFA; PER3; TPR; MDM2; MIF; CEP85; SERPINB6; SOCS5; RFX5; ATP8B1; KDM5B; FOXK1; PINK1; CCAR1; SRSF6; XPO5; HSPH1; USP47; CSRNP2; EN1; ZBTB33; SENP1; SMYD1; HEXIM2; ANAPC4; RPS6KA1; EGLN1; RPS6KA6; DNAJC1; DNAJC2; TFDP2; UBA3; HDAC2; BAG4; HDAC9; ATM; EIF2B3; RCOR1; CBX5; HFE; ZNF536; PDCD4; HNRNPC; BEND6; PFDN5; TET1; EIF4ENIF1; PAWR; PODNL1; TARDBP; BDKRB1; MYB; GATAD2B; PSMB6; RPS14; BIRC7; HMGB2; LIMK1; PSMD3; ZMYND11; SMARCA2; EIF2S1; IQGAP1; HIST1H2AB; UBQLN2; CRY1; DVL1; PSMC4; PI15; PIF1; ZNF540; EIF4A2	2323	2319
0.000638349056948	0.0140909643682	GO:0022618	b	5	ribonucleoprotein complex assembly	472; 636; 1653; 6134; 6208; 7458; 8661; 11168; 79084; 51747; 83640; 23195; 26284; 27339; 6431	MDN1; ERAL1; SRSF6; PSIP1; RPS14; PRPF19; EIF3A; ATM; FAM103A1; RPL10; EIF4H; LUC7L3; WDR77; BICD1; DDX1	205	203
0.000747117042775	0.0129500287414	GO:0072686	c	5	mitotic spindle	2017; 4926; 5594; 7175; 9493; 29899; 10615	CTTN; NUMA1; SPAG5; KIF23; MAPK1; TPR; GPSM2	54	54
0.000874665630879	0.0186178827144	GO:0034622	b	5	cellular macromolecular complex assembly	375; 472; 636; 1460; 1653; 2017; 2885; 3006; 3148; 4702; 5216; 5704; 5887; 5890; 6134; 6208; 6845; 7175; 7458; 7756; 8661; 9342; 9530; 9804; 10059; 10576; 10972; 11168; 79084; 51747; 147179; 83640; 23189; 23195; 23242; 23421; 25909; 123872; 26284; 27236; 27339; 6431; 29766; 65018	MDN1; CTTN; RAD23B; BAG4; RPS14; HMGB2; ATM; ITGB3BP; TOMM20; PINK1; DNAAF1; ERAL1; TMED10; SRSF6; TMOD3; CCT2; EIF3A; ARF1; AHCTF1; PSMC4; LUC7L3; ZNF207; NDUFA8; RPL10; TPR; WIPF2; RAD51B; BICD1; HIST1H1C; PSIP1; VAMP7; SNAP29; FAM103A1; PFN1; ARFIP1; GRB2; DDX1; KANK1; COBL; DNM1L; PRPF19; CSNK2B; WDR77; EIF4H	961	954
0.000924824354149	0.0190067350025	GO:0030330	b	5	DNA damage response, signal transduction by p53 class mediator	472; 672; 1029; 1859; 4193; 4282; 5934; 7029; 9100; 27330	BRCA1; CDKN2A; RPS6KA6; RBL2; ATM; MIF; USP10; DYRK1A; MDM2; TFDP2	108	108
0.00114298532111	0.0223815596099	GO:0051172	b	5	negative regulation of nitrogen compound metabolic process	160; 472; 672; 1029; 1407; 1676; 1859; 1965; 1974; 2019; 55031; 2729; 3006; 3066; 3148; 3183; 4076; 4193; 4602; 5074; 5204; 5205; 5993; 6208; 6595; 7029; 7175; 7707; 23186; 8863; 8891; 9039; 23435; 9734; 9745; 10009; 10128; 10284; 10507; 10765; 10771; 80312; 8335; 221336; 150572; 221937; 54487; 80119; 55269; 55749; 22985; 23468; 57459; 57510; 56478; 57721; 124790; 27000; 27250; 6431; 163255; 54583	BEND6; HDAC2; LRPPRC; FOXK1; RPS14; HDAC9; HMGB2; ATM; PSPC1; EIF2B3; CRY1; RCOR1; CAPRIN1; CCAR1; SMARCA2; EIF2S1; PAWR; HIST1H2AB; DGCR8; ZNF536; SRSF6; ZMYND11; ZNF148; USP47; GCLC; HEXIM2; EN1; EGLN1; SAP18; DYRK1A; ZBTB33; MYB; METTL14; BRCA1; CDKN2A; PFDN5; TET1; ACIN1; DFFA; TARDBP; PER3; EIF4ENIF1; SMYD1; AP2A1; TPR; PIF1; XPO5; MDM2; PDCD4; HIST1H1C; UBA3; HNRNPC; RFX5; CBX5; DNAJC2; ATP8B1; SEMA4D; ZNF540; GATAD2B; TFDP2; KDM5B; EIF4A2	1490	1489
0.00116414152333	0.0223815596099	GO:0097178	b	5	ruffle assembly	3636; 5216; 9530; 23189; 23242	COBL; PFN1; BAG4; INPPL1; KANK1	29	29
0.00129260879978	0.0168039143972	GO:0005874	c	5	microtubule	636; 1855; 3799; 801; 4926; 7756; 8826; 9493; 10059; 10128; 10576; 10694; 10808; 79444; 83658; 284076; 55346; 285753; 89796; 221150; 57701; 26586; 10615	LRPPRC; NUMA1; BIRC7; CEP57L1; IQGAP1; NCKAP5L; CCT8; HSPH1; CALM1; CCT2; TCP11L1; NAV1; SKA3; DVL1; DYNLRB1; ZNF207; TTLL6; SPAG5; BICD1; KIF5B; KIF23; CKAP2; DNM1L	408	408
0.00159052365263	0.0296235030302	GO:0030262	b	5	apoptotic nuclear changes	1029; 1676; 3148; 23435; 22985	HMGB2; ACIN1; CDKN2A; DFFA; TARDBP	31	31
0.00172257727104	0.0307553710434	GO:0031329	b	5	regulation of cellular catabolic process	1029; 1676; 1855; 2729; 3077; 4193; 5694; 5704; 5709; 5887; 9655; 10128; 10558; 11315; 440730; 90637; 29843; 29945; 29978; 65018; 54583	SOCS5; EGLN1; CDKN2A; RAD23B; LRPPRC; UBQLN2; PSMC4; PARK7; DFFA; PSMD3; GCLC; DVL1; SENP1; SPTLC1; PINK1; PSMB6; MDM2; ZFAND2A; HFE; ANAPC4; TRIM67	368	367
0.00175450103267	0.0307553710434	GO:0019752	b	5	carboxylic acid metabolic process	672; 1644; 1666; 1892; 2271; 54995; 2494; 2618; 2729; 3176; 3735; 55278; 4141; 4191; 4282; 55347; 4967; 152926; 5091; 5205; 5464; 5694; 5704; 5709; 5830; 6533; 7915; 8528; 8565; 8605; 8877; 9255; 10295; 1728; 10999; 11000; 11112; 11315; 79731; 50640; 56474; 27068; 54583	KARS; SPHK1; SLC6A6; ABHD10; PSMD3; GCLC; PLA2G4C; MDH2; PPA1; FH; QRSL1; OGDH; CTPS2; PARK7; PPM1K; OXSM; PC; YARS; NR5A2; PNPLA8; PSMC4; HNMT; BRCA1; HIBADH; NARS2; DDO; ALDH5A1; DDC; SLC27A4; GART; MIF; NQO1; SLC27A3; EGLN1; PEX5; BCKDK; ECHS1; ATP8B1; AIMP1; MARS; PSMB6; DECR1; PPA2	961	960
0.002321872318	0.039538168615	GO:0045786	b	5	negative regulation of cell cycle	472; 672; 1029; 1031; 1407; 1982; 55031; 4193; 4282; 5934; 7029; 7155; 7159; 7175; 7756; 11130; 79791; 81620; 84936; 54888; 54998; 55055; 124790; 27250; 27339; 64121	ZNF207; ZWINT; ATM; MIF; ZFYVE19; RRAGC; AURKAIP1; USP47; CDT1; CRY1; HEXIM2; PDCD4; TOP2B; BRCA1; CDKN2C; CDKN2A; RBL2; TPR; TP53BP2; ZWILCH; MDM2; EIF4G2; NSUN2; PRPF19; FBXO31; TFDP2	513	505
0.00251544186426	0.0416445375306	GO:0036474	b	5	cell death in response to hydrogen peroxide	4233; 10808; 11315; 65018	PINK1; MET; PARK7; HSPH1	21	21
0.00325143634787	0.0516401530681	GO:0043067	b	5	regulation of programmed cell death	396; 472; 672; 839; 1029; 1676; 1965; 2017; 2019; 2322; 2323; 55031; 2683; 2729; 3066; 3148; 3551; 4193; 4233; 4282; 4792; 4982; 5074; 5519; 6195; 6477; 7159; 8737; 8877; 9530; 9564; 9722; 9826; 10059; 10284; 1728; 10507; 10550; 10771; 10808; 11315; 79444; 51530; 2833; 117584; 50650; 51024; 84447; 9263; 22985; 23421; 56751; 27250; 29775; 29843; 128408; 65018	PPP2R1B; HDAC2; BAG4; BIRC7; HMGB2; NFKBIA; SPHK1; MIF; IKBKB; ITGB3BP; CTTN; BHLHE23; ZMYND11; PINK1; EIF2S1; FLT3; SYVN1; RIPK1; HSPH1; ATM; SEMA4D; USP47; GCLC; CXCR3; EN1; SAP18; ARHGDIA; B4GALT1; PDCD4; PAWR; RFFL; BRCA1; ARHGEF11; CDKN2A; SIAH1; ARL6IP5; ACIN1; DFFA; SENP1; FLT3LG; TNFRSF11B; TP53BP2; MDM2; NQO1; BCAR1; ARHGEF3; STK17A; CASP6; RPS6KA1; BARHL1; NOS1AP; CARD10; ZC3HC1; MET; FIS1; DNM1L; PARK7	1409	1406
0.0033663887003	0.0516401530681	GO:1903827	b	5	regulation of cellular protein localization	672; 1029; 1855; 3077; 3176; 3799; 4193; 4670; 4792; 4856; 6845; 7159; 7175; 8877; 9530; 10576; 10694; 10808; 10956; 11315; 51009; 51024; 51715; 23189; 57120; 56910; 65018	OS9; SPHK1; BAG4; NFKBIA; PINK1; HFE; CCT8; HSPH1; CCT2; PARK7; DERL2; DVL1; HNRNPM; HNMT; BRCA1; CDKN2A; TPR; TP53BP2; MDM2; GOPC; RAB23; VAMP7; KIF5B; FIS1; KANK1; NOV; STARD7	547	546
0.00337913753298	0.0516401530681	GO:0042176	b	5	regulation of protein catabolic process	1029; 1855; 2729; 3077; 4193; 5694; 5704; 5709; 5887; 9655; 10956; 11315; 440730; 51009; 23192; 90637; 29843; 29945; 29978; 65018	SOCS5; OS9; CDKN2A; RAD23B; UBQLN2; PSMC4; PARK7; GCLC; PSMD3; ATG4B; DERL2; DVL1; SENP1; PINK1; PSMB6; MDM2; ZFAND2A; HFE; ANAPC4; TRIM67	364	363
0.00416253375029	0.0534382362753	GO:0016462	m	5	pyrophosphatase activity	375; 498; 521; 522; 537; 1653; 1974; 3799; 4651; 5205; 5464; 5704; 5862; 5869; 5890; 6595; 7155; 7458; 8714; 9343; 9493; 10059; 10257; 10694; 11325; 83658; 51715; 80119; 55288; 22985; 23195; 23461; 124583; 27032; 27068; 64121	MDN1; RAB2A; ATP5I; PPA2; RHOT1; PPA1; SMARCA2; ATP2C1; CCT8; ARF1; ATP6AP1; PIF1; EIF4A2; EFTUD2; DYNLRB1; TOP2B; RRAGC; RAB5B; ACIN1; EIF4H; RAD51B; RAB23; ATP5J; PSMC4; KIF5B; DDX42; KIF23; ATP8B1; ABCA5; DDX1; CANT1; ABCC4; DNM1L; MYO10; ATP5A1; ABCC3	808	805
0.00441577821754	0.063336934704	GO:0033209	b	5	tumor necrosis factor-mediated signaling pathway	3551; 4982; 5694; 5704; 5709; 8737; 8877; 9447; 9530; 117584; 128178	EDARADD; RIPK1; SPHK1; BAG4; RFFL; PSMD3; AIM2; IKBKB; TNFRSF11B; PSMB6; PSMC4	155	155
0.00454793500215	0.063336934704	GO:0071033	b	5	nuclear retention of pre-mRNA at the site of transcription	5394; 23404	EXOSC10; EXOSC2	4	4
0.00454793500215	0.063336934704	GO:0038203	b	5	TORC2 signaling	9894; 65018	PINK1; TELO2	4	4
0.00454793500215	0.0534382362753	GO:0070579	m	5	methylcytosine dioxygenase activity	80312; 54790	TET1; TET2	4	4
0.00456961106086	0.063336934704	GO:0009968	b	5	negative regulation of signal transduction	160; 161; 472; 636; 672; 1407; 1855; 1859; 2017; 55031; 2729; 2885; 3148; 4193; 4282; 4792; 801; 4856; 5074; 5204; 5694; 5704; 5709; 8323; 8737; 9628; 9655; 9745; 10771; 10808; 11315; 51530; 79883; 440730; 221336; 117584; 84447; 55003; 23189; 23432; 56244; 26525; 27250; 29978; 27330; 65018	BEND6; CTTN; HMGB2; NFKBIA; PSMD3; GCLC; RIPK1; PAK1IP1; ZMYND11; PINK1; PAWR; ZNF536; BTNL2; HSPH1; FZD6; CALM1; UBQLN2; USP47; CRY1; SYVN1; RGS6; DVL1; PODNL1; DYRK1A; PDCD4; GPR161; PSMC4; BRCA1; IL36RN; ATM; PFDN5; RFFL; AP2A1; AP2A2; MDM2; MIF; BICD1; TRIM67; SOCS5; RPS6KA6; ZC3HC1; GRB2; KANK1; PSMB6; NOV; PARK7	1102	1100
0.00538422279713	0.0729317451611	GO:0061726	b	5	mitochondrion disassembly	1029; 1965; 2017; 4913; 6581; 10059; 11315; 51024; 84749; 55173; 22985; 23192; 65018	ACIN1; CDKN2A; PINK1; PARK7; FIS1; ATG4B; CTTN; MRPS10; SLC22A3; USP30; DNM1L; NTHL1; EIF2S1	205	205
0.00574334103005	0.0599860063138	GO:0043566	m	5	structure-specific DNA binding	3006; 3066; 3148; 3183; 5890; 11168; 80312; 80119; 57459	HDAC2; PSIP1; TET1; HMGB2; PIF1; GATAD2B; HNRNPC; RAD51B; HIST1H1C	117	117
0.00606761208687	0.080362151195	GO:0008637	b	5	apoptotic mitochondrial changes	1029; 2729; 5516; 7159; 10059; 79017; 51024; 55288; 65018	CDKN2A; PPP2CB; GCLC; GGCT; FIS1; RHOT1; TP53BP2; PINK1; DNM1L	118	118
0.00692049547509	0.0896655500685	GO:0006461	b	5	protein complex assembly	374; 375; 1460; 1666; 1725; 2017; 2271; 2885; 3077; 3742; 3759; 4193; 4282; 4702; 5216; 5519; 5704; 5830; 6845; 7175; 7458; 7707; 7756; 7915; 8737; 9342; 9447; 9530; 9804; 10059; 10113; 10367; 10576; 10694; 10972; 11315; 51133; 440193; 147179; 51024; 282679; 23189; 23195; 23242; 57120; 25909; 123872; 27236; 29766; 29775; 65018	KCTD3; MDN1; PPP2R1B; CTTN; BAG4; AHCTF1; MIF; RIPK1; FH; TOMM20; KCNA6; DNAAF1; HFE; MICU1; TMED10; AREG; CCT8; TMOD3; CCT2; ZNF148; ARF1; CCDC88C; FIS1; WIPF2; PSMC4; AQP11; ZNF207; DHPS; CARD10; NDUFA8; AIM2; PARK7; TPR; DNM1L; MDM2; GOPC; KCNJ2; PEX5; VAMP7; PINK1; SNAP29; PREB; PFN1; ARFIP1; GRB2; KANK1; COBL; ALDH5A1; DECR1; CSNK2B; EIF4H	1281	1276
0.0074391792108	0.0904847104008	GO:1903335	b	5	regulation of vacuolar transport	375; 6845	ARF1; VAMP7	5	5
0.0074391792108	0.0904847104008	GO:0046684	b	5	response to pyrethroid	1644; 6327	DDC; SCN2B	5	5
0.0074391792108	0.0904847104008	GO:0061484	b	5	hematopoietic stem cell homeostasis	4856; 54790	NOV; TET2	5	5
0.00767864685739	0.0915294705401	GO:0033043	b	5	regulation of organelle organization	375; 396; 472; 672; 1029; 1073; 2017; 2885; 3176; 3183; 3984; 5216; 5594; 6385; 7159; 7175; 7756; 9530; 10059; 10128; 10576; 10694; 11315; 147179; 51024; 79959; 80119; 54998; 55005; 55296; 23189; 221150; 90410; 26586; 27236; 29766; 29945; 29978; 56910; 64793; 65018	CTTN; IFT20; LRPPRC; BAG4; ARFIP1; ATM; PINK1; UBQLN2; STARD7; CCT8; TMOD3; CCT2; ARF1; PIF1; SKA3; MAPK1; ARHGDIA; HNRNPC; LIMK1; HNMT; BRCA1; ZNF207; CDKN2A; WIPF2; CFL2; TP53BP2; CEP85; ANAPC4; RMND1; FIS1; SDC4; AURKAIP1; PFN1; CEP76; GRB2; KANK1; CKAP2; DNM1L; TBC1D19; PARK7; TPR	986	984
0.00804613885465	0.0940293873994	GO:0034660	b	5	ncRNA metabolic process	1029; 1653; 3735; 55278; 4141; 5394; 5464; 6134; 6208; 6230; 6235; 6877; 8565; 8570; 8780; 9045; 9255; 79731; 23404; 54487; 54888; 55621; 57117; 26512; 27068; 64118	KARS; RPS14; AIMP1; RPS25; PPA2; PPA1; EXOSC2; QRSL1; DGCR8; DUS1L; KHSRP; YARS; TRMT1; EXOSC10; CDKN2A; INTS6; INTS12; NARS2; RPS29; RPL14; RPL10; RIOK3; TAF5; NSUN2; DDX1; MARS	559	556
0.00840988807815	0.0957837258066	GO:0006401	b	5	RNA catabolic process	472; 1974; 5394; 6134; 6208; 6230; 6235; 8570; 9045; 9939; 10128; 23404; 55149; 55629	EXOSC10; RPS25; KHSRP; PNRC2; RPS14; ATM; LRPPRC; RBM8A; RPS29; RPL14; RPL10; EXOSC2; MTPAP; EIF4A2	242	241
0.00851768031501	0.0957837258066	GO:2001233	b	5	regulation of apoptotic signaling pathway	672; 2017; 55031; 2729; 3148; 4282; 5519; 6477; 7159; 8737; 10059; 10771; 10808; 11315; 51530; 117584; 51024; 84447; 65018	BRCA1; SYVN1; PPP2R1B; CTTN; RFFL; SIAH1; HMGB2; USP47; ZMYND11; GCLC; MIF; RIPK1; PINK1; FIS1; TP53BP2; ZC3HC1; DNM1L; PARK7; HSPH1	369	369
0.0095607105884	0.105521916865	GO:0070201	b	5	regulation of establishment of protein localization	375; 672; 1029; 3176; 3799; 4193; 4282; 4670; 4792; 4856; 6845; 7159; 7175; 8877; 9447; 9530; 23435; 10059; 10576; 10626; 10694; 10808; 10956; 11315; 51009; 51024; 51715; 23189; 56244; 57120; 26525; 27236; 56910; 64215; 65018	OS9; SPHK1; BAG4; TRIM16; NFKBIA; MIF; PINK1; CCT8; HSPH1; CCT2; ARF1; DERL2; HNRNPM; HNMT; BRCA1; ARFIP1; IL36RN; CDKN2A; AIM2; TPR; TP53BP2; MDM2; BTNL2; GOPC; TARDBP; RAB23; VAMP7; KIF5B; DNAJC1; STARD7; FIS1; KANK1; DNM1L; NOV; PARK7	821	821
