p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.94306688416e-05	0.000448524605761	GO:0060548	b	5	negative regulation of cell death	25; 1499; 2100; 3303; 3309; 3326; 3329; 3357; 3875; 4831; 5295; 5598; 5660; 6194; 6934; 7184; 8835; 8837; 8840; 8877; 9530; 10808; 11331; 3688; 79073; 79728; 4869; 323; 51651; 22920; 56751; 4691; 28960; 6431; 64114; 65018	SPHK1; HSPA5; PHB2; HSP90B1; CTNNB1; RPS6; HSPA1A; PINK1; KIFAP3; ABL1; DCPS; SRSF6; HSPH1; CFLAR; WISP1; APBB2; HSP90AB1; HSPD1; MAPK7; PIK3R1; HTR2B; ITGB1; TMEM109; NPM1; TMBIM1; PTRH2; BAG4; ESR2; BARHL1; NME2; SOCS2; PALB2; PSAP; TCF7L2; NCL; KRT18	895	893
2.19560622042e-05	0.000486546338446	GO:0010605	b	5	negative regulation of macromolecule metabolic process	25; 324; 472; 1499; 1788; 1974; 1977; 2041; 2100; 2272; 2319; 3068; 3183; 3297; 3303; 3326; 3660; 4092; 5074; 5091; 5155; 5268; 5327; 5515; 5585; 5598; 5694; 5701; 5713; 5998; 6597; 6906; 6934; 7290; 7430; 7532; 23186; 8358; 8452; 8467; 8835; 8863; 8891; 9219; 9353; 9368; 23435; 9972; 10614; 10808; 11331; 11335; 340719; 23013; 4869; 8165; 8335; 51434; 51651; 84893; 27327; 54454; 54737; 54862; 23112; 57459; 6431; 29843; 554313; 5245; 65018	HSF1; FBXO18; FHIT; PER3; PSMD7; ATM; TNRC6B; EIF2B3; EPHA1; CTNNB1; PINK1; HSPA1A; CC2D1A; EZR; TNRC6A; ABL1; HIST2H4B; SMARCA4; SMARCA5; HIST1H2AB; SPEN; SRSF6; HSPH1; SERPINA7; CBX3; SLC9A3R1; HSP90AB1; PC; MAPK7; RGS3; PSMC2; HNRNPC; YWHAG; MTA2; CUL3; PDGFB; DNMT3A; PTRH2; PKN1; SLIT2; NPM1; SENP1; PLAT; HIST1H3B; PHB2; HEXIM1; PSMB6; EIF4E; SMAD7; PAWR; SERPINB5; ANAPC7; TARDBP; IRF2; MPHOSPH8; HDGF; ESR2; AKAP1; HIRA; SOCS2; PPP2CA; PHB; RCOR1; TCF7L2; NUP153; NANOS1; FLOT2; GATAD2B; APC; ATAD2B; EIF4A2	2297	2293
2.37143008829e-05	0.000312238294958	GO:0019903	m	5	protein phosphatase binding	988; 1499; 2241; 5074; 5295; 6464; 7184; 55917; 8877; 8165; 51434	CDC5L; SHC1; SPHK1; HSP90B1; CTNNB1; FER; ANAPC7; PIK3R1; PAWR; CTTNBP2NL; AKAP1	123	123
2.53043642873e-05	0.000539177608275	GO:0010648	b	5	negative regulation of cell communication	25; 324; 375; 472; 1499; 1856; 2100; 3303; 3309; 3357; 4092; 5074; 5515; 5598; 5694; 5701; 5713; 5998; 6597; 6868; 6934; 7430; 7879; 8323; 8452; 8835; 8837; 9249; 9353; 9368; 9968; 10272; 10808; 11331; 3688; 440730; 55003; 23189; 56244; 57674; 29085; 64114; 5245; 65018	PHPT1; HSPA5; PHB2; PSMD7; SMAD7; FSTL3; CTNNB1; PINK1; HSPA1A; TCF7L2; ADAM17; ABL1; SMARCA4; HSPH1; FZD6; ARF1; DHRS3; DVL2; CFLAR; MED12; MAPK7; RGS3; PSMC2; CUL3; ITGB1; RAB7A; ATM; SLIT2; HTR2B; PAK1IP1; APC; PAWR; BTNL2; TMBIM1; TRIM67; ESR2; SOCS2; PPP2CA; PHB; EZR; KANK1; PSMB6; SLC9A3R1; RNF213	1207	1204
2.64409718654e-05	0.000542529570869	GO:1902531	b	5	regulation of intracellular signal transduction	25; 472; 1326; 1460; 1464; 1499; 1856; 2046; 2100; 2651; 3303; 3357; 4168; 5155; 5295; 5335; 5515; 5564; 5585; 5598; 5660; 5924; 5998; 6464; 6574; 6934; 7430; 7984; 8452; 6872; 8835; 8837; 8877; 9043; 9219; 9353; 9368; 9530; 10159; 10614; 10808; 11331; 3688; 440730; 8165; 50650; 51024; 51135; 84893; 54862; 9218; 23189; 57506; 91614; 5245; 65018	SPHK1; BAG4; EPHA8; MCF2; SPAG9; ATM; FBXO18; VAPA; CTNNB1; PINK1; PLCG1; DEPDC7; CC2D1A; EZR; ABL1; AKAP1; MAP3K8; HSPH1; GCNT2; SLC9A3R1; ARHGEF5; ARHGEF3; ATP6AP2; DVL2; CFLAR; MAPK7; PIK3R1; HTR2B; MTA2; CUL3; ITGB1; PDGFB; SHC1; PRKAB1; PKN1; SLIT2; RGS3; PHB2; HEXIM1; TRIM67; SLC20A1; ESR2; CSPG4; RASGRF2; SOCS2; PPP2CA; PHB; PSAP; HSPA1A; TCF7L2; TAF1; FIS1; IRAK4; KANK1; MAVS; CSNK2B	1683	1681
2.73053232779e-05	0.000391376300317	GO:0048770	c	5	pigment granule	2923; 3309; 3326; 5861; 5862; 5868; 6509; 7184; 7879; 3688	ITGB1; RAB7A; RAB5A; HSPA5; RAB1A; PDIA3; HSP90B1; HSP90AB1; RAB2A; SLC1A4	103	103
2.90996860458e-05	0.000575758073906	GO:0033043	b	5	regulation of organelle organization	25; 324; 375; 472; 1499; 2041; 2241; 2242; 3183; 3303; 5155; 5295; 5868; 170506; 7430; 7532; 7756; 7879; 7984; 8452; 9353; 9530; 9905; 11331; 4869; 51024; 83987; 23189; 23329; 56893; 57506; 27072; 27236; 29085; 56910; 5202; 64786; 65018	PHPT1; BAG4; ARFIP1; PHB2; ATM; RAB7A; EPHA1; CTNNB1; PINK1; HSPA1A; ABL1; DHX36; VPS41; ARF1; ARHGEF5; UBQLN4; SLIT2; PIK3R1; HNRNPC; YWHAG; CUL3; ZNF207; PDGFB; PFDN2; RAB5A; FER; FES; CCDC8; NPM1; TBC1D15; EZR; TBC1D30; FIS1; KANK1; APC; MAVS; STARD7; SGSM2	986	984
3.88153469138e-05	0.000728541774017	GO:0010498	b	5	proteasomal protein catabolic process	324; 550; 1499; 2272; 3309; 3326; 4092; 5694; 5701; 5713; 7184; 8452; 6872; 11160; 51434; 55905; 23190; 56893; 29843; 65018	HSP90AB1; AUP1; PINK1; FHIT; HSPA5; PSMD7; SMAD7; ERLIN2; HSP90B1; CTNNB1; TAF1; RNF114; UBQLN4; PSMB6; UBXN4; APC; PSMC2; SENP1; ANAPC7; CUL3	377	376
3.94517206146e-05	0.000728541774017	GO:0007346	b	5	regulation of mitotic cell cycle	25; 324; 472; 1499; 1543; 1977; 5111; 5155; 5694; 5701; 5713; 6194; 6597; 6868; 7155; 7756; 8452; 8877; 9368; 11331; 4869; 83987; 51434	SPHK1; PHB2; PSMD7; ATM; CTNNB1; RPS6; ADAM17; ABL1; SMARCA4; SLC9A3R1; PSMC2; TOP2B; CUL3; PCNA; ZNF207; PDGFB; APC; EIF4E; CCDC8; NPM1; ANAPC7; CYP1A1; PSMB6	472	471
5.76860370082e-05	0.00103090530653	GO:0006412	b	5	translation	1938; 1974; 1977; 2617; 3735; 55278; 4116; 4141; 5917; 6134; 6194; 6238; 8666; 8667; 8891; 9349; 10767; 340719; 80222; 4869; 122704; 51069; 51649; 27327; 23112; 27068; 64978; 65018	KARS; EIF2B3; RPS6; PPA2; TNRC6B; TNRC6A; PINK1; QRSL1; RPL23; EIF3G; RARS; MRPL52; RRBP1; HBS1L; MAGOH; EIF3H; TARS2; MRPL38; RPL10; EIF4E; NPM1; GARS; NANOS1; MRPS23; MARS; MRPL2; EEF2; EIF4A2	657	652
6.24282373181e-05	0.00108078885857	GO:0043039	b	5	tRNA aminoacylation	2617; 3735; 55278; 4141; 5917; 80222; 27068	QRSL1; KARS; TARS2; RARS; PPA2; MARS; GARS	53	53
7.63229076216e-05	0.00128129972189	GO:0034622	b	5	cellular macromolecular complex assembly	25; 375; 472; 1352; 1460; 2241; 2242; 3308; 3329; 5701; 5861; 6134; 6426; 7290; 7411; 7756; 8358; 6872; 8467; 8666; 8667; 9353; 9530; 9972; 10084; 4869; 83640; 23189; 23242; 27072; 27175; 27236; 6431; 554313; 96764; 65018	VBP1; BAG4; HSPA4; ATM; PINK1; ABL1; HIST2H4B; SMARCA5; EIF3H; FAM103A1; SRSF6; SRSF1; VPS41; ARF1; EIF3G; HSPD1; SLIT2; PSMC2; ZNF207; RAB1A; HIST1H3B; COBL; TGS1; FER; FES; NPM1; TAF1; HIRA; PQBP1; NUP153; ARFIP1; TUBG2; KANK1; COX10; RPL10; CSNK2B	961	954
9.8244502039e-05	0.0016008074744	GO:0006461	b	5	protein complex assembly	25; 320; 324; 375; 1352; 1460; 1499; 1856; 2241; 2242; 3308; 3329; 3996; 4905; 5564; 5701; 5861; 6597; 6934; 7411; 7756; 7984; 8358; 8452; 6872; 9043; 9353; 9368; 9530; 9972; 10939; 79026; 4869; 51024; 89122; 22920; 23189; 23242; 57674; 27072; 27175; 27236; 554313; 65018	VBP1; BAG4; HSPA4; SPAG9; CTNNB1; PINK1; AFG3L2; KIFAP3; ABL1; SMARCA4; VPS41; HIST2H4B; ARF1; ARHGEF5; NSF; SLC9A3R1; DVL2; HSPD1; TUBG2; SLIT2; PSMC2; CUL3; ZNF207; PRKAB1; RAB1A; HIST1H3B; COBL; FER; FES; AHNAK; NPM1; APBA1; TAF1; LLGL1; TCF7L2; TRIM4; NUP153; ARFIP1; FIS1; KANK1; COX10; APC; CSNK2B; RNF213	1281	1276
0.000102479775762	0.00162210845064	GO:0031324	b	5	negative regulation of cellular metabolic process	25; 324; 472; 1499; 1788; 1974; 1977; 2041; 2100; 2272; 3068; 3183; 3297; 3303; 3326; 3660; 4092; 5074; 5155; 5268; 5327; 5515; 5585; 5598; 5694; 5701; 5713; 5998; 6597; 6906; 6934; 7290; 7430; 7532; 23186; 8358; 8452; 8467; 8835; 8863; 8891; 9219; 9353; 9368; 9530; 23435; 10614; 10808; 11160; 11331; 11335; 340719; 23013; 4869; 8165; 8335; 83987; 51434; 84893; 27327; 54454; 54737; 54862; 57459; 6431; 29843; 554313; 5245; 65018	HSF1; FBXO18; FHIT; BAG4; PER3; PSMD7; ATM; EIF2B3; EPHA1; CTNNB1; PINK1; HSPA1A; CC2D1A; EZR; TNRC6A; ABL1; HIST2H4B; SMARCA4; SMARCA5; AKAP1; MPHOSPH8; SRSF6; HSPH1; SERPINA7; CCDC8; CBX3; SLC9A3R1; HSP90AB1; PHB2; MAPK7; RGS3; PSMC2; HNRNPC; YWHAG; MTA2; CUL3; PDGFB; DNMT3A; PKN1; SLIT2; NPM1; HIST1H2AB; PLAT; HIST1H3B; HEXIM1; SENP1; PSMB6; EIF4E; SMAD7; PAWR; SERPINB5; ANAPC7; TARDBP; IRF2; HDGF; ESR2; ERLIN2; HIRA; SOCS2; PPP2CA; PHB; RCOR1; TCF7L2; SPEN; NANOS1; GATAD2B; APC; ATAD2B; EIF4A2	2323	2319
0.000107519249103	0.00164134548963	GO:0070201	b	5	regulation of establishment of protein localization	25; 375; 3326; 3357; 3996; 4670; 5127; 5295; 5598; 6934; 7430; 7532; 7984; 8877; 9368; 9530; 23435; 10626; 10808; 3688; 8165; 51024; 23189; 56244; 57506; 27236; 4691; 29085; 56910; 64114; 65018; 22902	PHPT1; SPHK1; BAG4; TRIM16; PINK1; TCF7L2; ABL1; HSPH1; ARF1; ARHGEF5; CDK16; HSP90AB1; HNRNPM; PIK3R1; HTR2B; YWHAG; MAPK7; ITGB1; ARFIP1; RUFY3; BTNL2; TMBIM1; TARDBP; AKAP1; LLGL1; EZR; STARD7; FIS1; NCL; KANK1; MAVS; SLC9A3R1	821	821
0.000109620547141	0.00164134548963	GO:0043043	b	5	peptide biosynthetic process	1938; 1974; 1977; 2617; 3735; 55278; 4116; 4141; 5917; 6134; 6194; 6238; 8666; 8667; 8891; 9349; 10767; 340719; 80222; 4869; 122704; 51069; 51649; 27327; 23112; 27068; 64978; 65018	KARS; EIF2B3; RPS6; PPA2; TNRC6B; TNRC6A; PINK1; QRSL1; RPL23; EIF3G; RARS; MRPL52; RRBP1; HBS1L; MAGOH; EIF3H; TARS2; MRPL38; RPL10; EIF4E; NPM1; GARS; NANOS1; MRPS23; MARS; MRPL2; EEF2; EIF4A2	682	677
0.000123024507793	0.00179356782414	GO:0010942	b	5	positive regulation of cell death	25; 324; 472; 1499; 1788; 2100; 2923; 3329; 4168; 5074; 5924; 6194; 7532; 9353; 9368; 9833; 3688; 323; 50650; 51024; 51651; 84893; 54205; 9263; 29843; 65018	FBXO18; MCF2; ATM; CYCS; CTNNB1; RPS6; ABL1; SLC9A3R1; ARHGEF3; APBB2; HSPD1; SLIT2; YWHAG; ITGB1; DNMT3A; PDIA3; SENP1; PAWR; STK17A; PTRH2; ESR2; RASGRF2; PINK1; MELK; FIS1; APC	612	611
0.00013868533876	0.00197004301726	GO:0051348	b	5	negative regulation of transferase activity	25; 324; 1974; 2041; 4092; 5515; 5585; 5598; 5694; 5701; 5713; 5998; 7532; 8835; 10614; 4869; 51434; 29085	PHPT1; RGS3; SOCS2; PPP2CA; PSMD7; SMAD7; EPHA1; PKN1; HEXIM1; MAPK7; PSMB6; ABL1; APC; PSMC2; NPM1; YWHAG; ANAPC7; EIF4A2	349	349
0.000225132392702	0.00311808363893	GO:0042176	b	5	regulation of protein catabolic process	324; 2272; 3326; 4092; 4905; 5694; 5701; 5713; 7430; 7879; 6872; 440730; 51434; 55905; 56893; 29843; 5245; 65018	RAB7A; FHIT; TAF1; UBQLN4; PHB; PSMD7; SMAD7; NSF; HSP90AB1; RNF114; EZR; PSMB6; PINK1; APC; PSMC2; SENP1; ANAPC7; TRIM67	364	363
0.000236887809531	0.00320087430439	GO:0000904	b	5	cell morphogenesis involved in differentiation	25; 2041; 2046; 2241; 3798; 3996; 5861; 6277; 7155; 7414; 7430; 8452; 9353; 9368; 10084; 10939; 11178; 7504; 3688; 323; 23189; 23242; 91653; 29071; 64221; 22902	EPHA8; EPHA1; AFG3L2; ABL1; BOC; SLC9A3R1; APBB2; SLIT2; S100A6; TOP2B; LZTS1; ITGB1; XK; RAB1A; RUFY3; VCL; FER; LLGL1; KIF5A; ROBO3; C1GALT1C1; PQBP1; EZR; KANK1; COBL; CUL3	638	637
0.000257206460895	0.00339267569848	GO:0031329	b	5	regulation of cellular catabolic process	2272; 3326; 4092; 5598; 5694; 5701; 5713; 7430; 6872; 10558; 340719; 440730; 51434; 23112; 55905; 56893; 29843; 65018	FHIT; TAF1; UBQLN4; NANOS1; PSMD7; SMAD7; TNRC6B; EZR; HSP90AB1; RNF114; MAPK7; SPTLC1; PINK1; PSMB6; PSMC2; SENP1; ANAPC7; TRIM67	368	367
0.000294038092651	0.00331842990278	GO:0004672	m	5	protein kinase activity	25; 472; 1326; 1460; 2041; 2046; 2241; 2242; 4117; 4831; 4881; 5127; 5564; 5585; 5598; 7297; 7525; 6872; 9833; 9874; 11160; 51135; 9263; 27148; 26127; 65018	FGFR1OP2; EPHA8; ATM; ERLIN2; EPHA1; PINK1; ABL1; TYK2; YES1; MAP3K8; CDK16; MAPK7; IRAK4; NPR1; PRKAB1; PKN1; FER; FES; STK17A; TLK1; NME2; TAF1; MELK; STK36; MAK; CSNK2B	651	646
0.000322394793825	0.004153644553	GO:0043604	b	5	amide biosynthetic process	1938; 1974; 1977; 2617; 3735; 55278; 4116; 4141; 5917; 6134; 6194; 6238; 8666; 8667; 8891; 9349; 10558; 10767; 340719; 80222; 4869; 122704; 51069; 51649; 27327; 23112; 27068; 64978; 65018	KARS; EIF2B3; RPS6; PPA2; TNRC6B; TNRC6A; PINK1; QRSL1; RPL23; EIF3G; RARS; MRPL52; SPTLC1; RRBP1; HBS1L; MAGOH; EIF3H; TARS2; MRPL38; RPL10; EIF4E; NPM1; GARS; NANOS1; MRPS23; MARS; MRPL2; EEF2; EIF4A2	765	760
0.000331780306961	0.00416876600426	GO:0030111	b	5	regulation of Wnt signaling pathway	25; 324; 1856; 5515; 5694; 5701; 5713; 6597; 6934; 8323; 8418; 8452; 9968; 10159; 23189; 57674	FZD6; PPP2CA; PSMD7; KANK1; TCF7L2; ATP6AP2; DVL2; CMAHP; MED12; PSMB6; ABL1; APC; PSMC2; SMARCA4; RNF213; CUL3	312	311
0.000338618177241	0.00416876600426	GO:0044257	b	5	cellular protein catabolic process	324; 550; 1499; 2272; 3309; 3326; 4092; 5694; 5701; 5713; 7184; 7430; 7879; 8452; 6872; 10868; 11160; 440730; 51434; 55905; 23190; 56893; 57674; 201475; 29843; 65018	FHIT; HSPA5; PSMD7; SMAD7; HSP90B1; CTNNB1; PINK1; USP20; UBQLN4; HSP90AB1; RNF114; UBXN4; PSMC2; RAB12; CUL3; RAB7A; AUP1; SENP1; APC; ANAPC7; TRIM67; TAF1; ERLIN2; EZR; PSMB6; RNF213	653	652
0.0004997292297	0.00601847811421	GO:0071407	b	5	cellular response to organic cyclic compound	25; 988; 1499; 1543; 2100; 3326; 3357; 5074; 5155; 6257; 6597; 7184; 7430; 9967; 9968; 11331; 11335; 3688; 4869; 8165; 57506; 5245	PHB2; PDGFB; HSP90B1; CTNNB1; ABL1; SMARCA4; CBX3; HSP90AB1; MED12; HTR2B; ITGB1; CDC5L; THRAP3; RXRB; PAWR; NPM1; CYP1A1; ESR2; AKAP1; PHB; EZR; MAVS	527	525
0.000529047431341	0.00623600589283	GO:0051223	b	5	regulation of protein transport	25; 375; 3326; 3357; 3996; 4670; 5127; 5295; 5598; 6934; 7430; 7984; 8877; 9368; 9530; 23435; 10626; 8165; 51024; 23189; 56244; 57506; 27236; 4691; 29085; 56910; 65018; 22902	PHPT1; SPHK1; BAG4; TRIM16; PINK1; TCF7L2; ABL1; ARF1; ARHGEF5; CDK16; HSP90AB1; HNRNPM; PIK3R1; HTR2B; MAPK7; ARFIP1; RUFY3; BTNL2; TARDBP; AKAP1; LLGL1; EZR; STARD7; FIS1; NCL; KANK1; MAVS; SLC9A3R1	746	746
0.00057284001405	0.00518196403735	GO:0031625	m	5	ubiquitin protein ligase binding	2272; 3303; 3309; 3329; 4092; 7384; 7414; 8323; 8452; 8548; 8863; 9530; 11160; 65018	ERLIN2; BAG4; FHIT; HSPA5; BLZF1; SMAD7; VCL; PER3; HSPD1; HSPA1A; FZD6; PINK1; CUL3; UQCRC1	264	264
0.000586498268925	0.00676916752051	GO:0043632	b	5	modification-dependent macromolecule catabolic process	324; 550; 1499; 2272; 3309; 3326; 4092; 5694; 5701; 5713; 7184; 8452; 6872; 10868; 11160; 440730; 51434; 55905; 23190; 56893; 57674; 29843; 65018	FHIT; HSPA5; PSMD7; SMAD7; HSP90B1; CTNNB1; PINK1; USP20; UBQLN4; HSP90AB1; RNF114; UBXN4; PSMC2; CUL3; AUP1; SENP1; APC; ANAPC7; TRIM67; TAF1; ERLIN2; PSMB6; RNF213	568	567
0.000590350333369	0.00518196403735	GO:0008017	m	5	microtubule binding	324; 2242; 2339; 3798; 4926; 7430; 7756; 10112; 11178; 8165; 9218; 27072	ZNF207; FNTA; NUMA1; KIF5A; EZR; VAPA; FES; APC; LZTS1; VPS41; AKAP1; KIF20A	206	205
0.000600402826209	0.00678822787183	GO:0050858	b	5	negative regulation of antigen receptor-mediated signaling pathway	5074; 7430; 56244; 29085	PHPT1; PAWR; BTNL2; EZR	21	21
0.000613259942491	0.0067949201628	GO:0022008	b	5	neurogenesis	25; 324; 375; 1464; 1499; 1788; 1938; 1977; 2046; 2242; 3714; 3798; 3996; 4168; 5127; 6277; 6464; 7155; 7414; 7430; 7532; 8877; 8891; 9043; 9353; 9368; 9968; 10084; 10939; 11178; 7504; 3688; 440730; 23013; 323; 9218; 23189; 23242; 56751; 57468; 57554; 91653; 63973; 64221; 22902	SPHK1; EPHA8; MCF2; EIF2B3; VAPA; CTNNB1; AFG3L2; ABL1; BOC; ARF1; CDK16; APBB2; SLC12A5; MED12; SLIT2; JAG2; NEUROG2; S100A6; TOP2B; YWHAG; LZTS1; ITGB1; XK; DNMT3A; SHC1; SPAG9; RUFY3; LRRC7; VCL; FES; EIF4E; TRIM67; BARHL1; CSPG4; LLGL1; KIF5A; ROBO3; PQBP1; EZR; SPEN; KANK1; COBL; APC; SLC9A3R1; EEF2	1433	1430
0.000697983584676	0.00758201776295	GO:0061572	b	5	actin filament bundle organization	2041; 5074; 5295; 7184; 7430; 7984; 8452; 9530; 3688	ITGB1; EPHA1; BAG4; ARHGEF5; HSP90B1; EZR; PIK3R1; PAWR; CUL3	127	126
0.000745928879434	0.0079470115232	GO:0033365	b	5	protein localization to organelle	1499; 2923; 3308; 3309; 3326; 4670; 4904; 5295; 5598; 6134; 6194; 7430; 7532; 7879; 8877; 9349; 9368; 9530; 10808; 10939; 11331; 8165; 51024; 9218; 23189; 23230; 56995; 57506; 27072; 56910; 65018	SPHK1; BAG4; HSPA4; PHB2; VAPA; CTNNB1; RPS6; AFG3L2; TULP4; PINK1; HSPA5; SLC9A3R1; RPL23; HSP90AB1; HNRNPM; PIK3R1; VPS13A; YWHAG; MAPK7; RAB7A; VPS41; PDIA3; RPL10; HSPH1; AKAP1; EZR; FIS1; KANK1; MAVS; YBX1; STARD7	879	878
0.00076275514188	0.00797294997361	GO:0006401	b	5	RNA catabolic process	472; 1974; 1977; 4116; 5511; 5515; 6134; 6194; 9349; 9967; 340719; 23112; 28960	DCPS; THRAP3; PPP2CA; ATM; PPP1R8; RPL23; RPS6; RPL10; TNRC6B; EIF4E; NANOS1; MAGOH; EIF4A2	242	241
0.000792511643542	0.00851950016808	GO:0005938	c	5	cell cortex	324; 1499; 2241; 2319; 3880; 3996; 4926; 7414; 7430; 8605; 9833; 23242; 4691	COBL; LLGL1; NUMA1; VCL; NCL; EZR; CTNNB1; MELK; FER; FLOT2; PLA2G4C; APC; KRT19	242	242
0.000794343162523	0.00814937244514	GO:0006338	b	5	chromatin remodeling	60; 1499; 3183; 6597; 8467; 9219; 11335; 4869; 57459; 554313	HIST2H4B; CBX3; NPM1; CTNNB1; GATAD2B; ACTB; HNRNPC; SMARCA4; SMARCA5; MTA2	155	155
0.000910577756208	0.00917200139889	GO:0051173	b	5	positive regulation of nitrogen compound metabolic process	472; 1499; 1856; 1938; 2034; 2100; 3219; 3297; 3303; 3309; 3326; 3608; 3660; 4092; 4831; 4881; 4904; 5111; 5155; 5295; 5598; 5701; 6257; 6464; 6597; 170506; 6934; 7525; 6872; 8467; 9219; 23435; 9792; 9967; 9968; 10272; 10626; 10808; 11160; 340719; 4869; 81606; 54454; 23112; 56751; 57506; 26528; 4691; 29843; 5245; 65018	HSF1; HSPA5; TRIM16; ATM; ERLIN2; CTNNB1; HSPA1A; TNRC6B; PINK1; SMARCA4; SMARCA5; DHX36; HSP90AB1; SERTAD2; DAZAP1; HSPH1; FSTL3; DVL2; MED12; MAPK7; PIK3R1; LBH; PSMC2; MTA2; PCNA; NPR1; PDGFB; HOXB9; SHC1; THRAP3; IRF2; RXRB; SENP1; SMAD7; NPM1; TARDBP; EPAS1; ESR2; TAF1; NME2; NANOS1; PHB; YES1; BARHL1; TCF7L2; NCL; ATAD2B; MAVS; YBX1; EEF2; ILF2	1721	1712
0.000973734583684	0.00963301713145	GO:0001738	b	5	morphogenesis of a polarized epithelium	25; 1856; 5694; 5701; 5713; 7430; 8323; 9368; 9968	FZD6; PSMD7; EZR; DVL2; MED12; ABL1; PSMB6; PSMC2; SLC9A3R1	132	132
0.00101899848418	0.00990395017954	GO:0032069	b	5	regulation of nuclease activity	3303; 3309; 5111; 4869	PCNA; HSPA1A; NPM1; HSPA5	24	24
0.00121319919432	0.0115881440285	GO:0030182	b	5	neuron differentiation	25; 324; 375; 1499; 1788; 1977; 2046; 2242; 3714; 3798; 3996; 4168; 5127; 6277; 6464; 7155; 7414; 7430; 7532; 8877; 9043; 9353; 9368; 10084; 10939; 11178; 7504; 3688; 440730; 323; 9218; 23189; 23242; 57468; 57554; 91653; 63973; 64221; 22902	SPHK1; EPHA8; MCF2; VAPA; CTNNB1; AFG3L2; ABL1; BOC; ARF1; CDK16; APBB2; SLC12A5; SLIT2; JAG2; NEUROG2; S100A6; TOP2B; YWHAG; LZTS1; ITGB1; XK; DNMT3A; SHC1; SPAG9; RUFY3; LRRC7; VCL; FES; EIF4E; TRIM67; LLGL1; KIF5A; ROBO3; PQBP1; EZR; KANK1; COBL; APC; SLC9A3R1	1231	1228
0.00134892846181	0.0126662096244	GO:0032386	b	5	regulation of intracellular transport	375; 2241; 2242; 3326; 5295; 5598; 5868; 6934; 7430; 8877; 9368; 9530; 9972; 8165; 51024; 23189; 57506; 56910; 65018; 22902	NUP153; SPHK1; RAB5A; AKAP1; BAG4; EZR; ARF1; TCF7L2; STARD7; HSP90AB1; FIS1; FER; FES; PIK3R1; KANK1; PINK1; RUFY3; MAVS; SLC9A3R1; MAPK7	496	494
0.00147250733418	0.0135961510522	GO:0090002	b	5	establishment of protein localization to plasma membrane	2319; 3875; 4905; 5295; 7430; 8548; 9368; 3688; 64114	ITGB1; FLOT2; BLZF1; EZR; NSF; PIK3R1; SLC9A3R1; TMBIM1; KRT18	140	140
0.00159703588641	0.0126165835026	GO:0004812	m	5	aminoacyl-tRNA ligase activity	2617; 3735; 4141; 5917; 80222	KARS; RARS; TARS2; GARS; MARS	45	45
0.00160725134035	0.0145970039763	GO:0009896	b	5	positive regulation of catabolic process	324; 4092; 4905; 5694; 5701; 5713; 7430; 7879; 6872; 10558; 340719; 440730; 51434; 23112; 55905	RAB7A; TAF1; NANOS1; PSMD7; SMAD7; TNRC6B; NSF; RNF114; SPTLC1; EZR; PSMB6; APC; PSMC2; ANAPC7; TRIM67	328	327
0.00166495757993	0.0148772016013	GO:0009891	b	5	positive regulation of biosynthetic process	472; 1499; 1856; 1938; 2034; 2100; 2342; 3219; 3297; 3309; 3326; 3357; 3608; 3660; 4092; 4831; 4881; 4904; 5074; 5111; 5155; 5295; 5598; 5701; 6257; 6464; 6597; 170506; 6934; 7525; 6872; 8467; 9219; 23435; 9792; 9967; 9968; 10272; 10626; 10808; 11160; 4869; 81606; 54454; 56751; 57506; 4691; 29843; 5245; 65018	HSF1; HSPH1; HSPA5; TRIM16; ATM; ERLIN2; CTNNB1; PINK1; SMARCA4; SMARCA5; DHX36; HSP90AB1; SERTAD2; THRAP3; FSTL3; DVL2; MED12; MAPK7; PIK3R1; HTR2B; LBH; PSMC2; MTA2; PCNA; NPR1; PDGFB; HOXB9; SHC1; FNTB; IRF2; RXRB; SENP1; SMAD7; PAWR; NPM1; TARDBP; EPAS1; ESR2; TAF1; NME2; PHB; YES1; BARHL1; TCF7L2; NCL; ATAD2B; MAVS; YBX1; EEF2; ILF2	1726	1717
0.00171829445716	0.015110081417	GO:0000082	b	5	G1/S transition of mitotic cell cycle	472; 1543; 1977; 5111; 6194; 6597; 6868; 7298; 8452; 3688; 4869; 81620	PCNA; CYP1A1; TYMS; NPM1; ATM; CDT1; RPS6; ITGB1; ADAM17; EIF4E; SMARCA4; CUL3	232	232
0.00190658012788	0.0164582571479	GO:0051603	b	5	proteolysis involved in cellular protein catabolic process	324; 550; 1499; 2272; 3309; 3326; 4092; 5694; 5701; 5713; 7184; 8452; 6872; 10868; 11160; 440730; 51434; 55905; 23190; 56893; 57674; 29843; 65018	FHIT; HSPA5; PSMD7; SMAD7; HSP90B1; CTNNB1; PINK1; USP20; UBQLN4; HSP90AB1; RNF114; UBXN4; PSMC2; CUL3; AUP1; SENP1; APC; ANAPC7; TRIM67; TAF1; ERLIN2; PSMB6; RNF213	621	620
